SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
898.5600		2		0.3316		11.0395		0.4101		4.4572			909.5996	900.5419	Salida
900.5419		1		-------		-------		-------		-------			909.5996	903.0172	Salida
903.0172		0		-------		-------		-------		-------			909.5996	-------		Llegada
909.5996		1		0.9752		0.2507		0.0448		15.5314			909.8503	925.1310	Llegada
909.8503		2		0.3871		9.4895		0.3118		5.8277			919.3398	915.6780	Salida
915.6780		1		-------		-------		-------		-------			919.3398	925.1310	Llegada
919.3398		2		0.6407		4.4516		0.7136		1.6872			923.7913	921.0269	Salida
921.0269		1		-------		-------		-------		-------			923.7913	925.1310	Llegada
923.7913		2		0.3439		10.6729		0.4730		3.7432			934.4643	925.1310	Salida
925.1310		1		-------		-------		-------		-------			934.4643	927.5345	Salida
927.5345		0		-------		-------		-------		-------			934.4643	-------		Llegada
934.4643		1		0.3498		10.5053		0.5258		3.2140			944.9696	937.6782	Salida
937.6782		0		-------		-------		-------		-------			944.9696	-------		Llegada
944.9696		1		0.1264		20.6869		0.4440		4.0596			965.6565	949.0292	Salida
949.0292		0		-------		-------		-------		-------			965.6565	-------		Llegada
965.6565		1		0.3430		10.7001		0.8677		0.7095			976.3566	966.3660	Salida
966.3660		0		-------		-------		-------		-------			976.3566	-------		Llegada
976.3566		1		0.4070		8.9882		0.6855		1.8881			985.3448	978.2447	Salida
978.2447		0		-------		-------		-------		-------			985.3448	-------		Llegada
985.3448		1		0.8854		1.2177		0.1245		10.4178			986.5626	995.7627	Llegada
986.5626		2		0.5015		6.9010		0.8766		0.6583			993.4635	987.2209	Salida
987.2209		1		-------		-------		-------		-------			993.4635	995.7627	Llegada
993.4635		2		0.8648		1.4526		0.7373		1.5237			994.9161	994.9872	Llegada
994.9161		3		0.6940		3.6530		0.6779		1.9436			998.5691	994.9872	Salida
994.9872		2		-------		-------		-------		-------			998.5691	995.7627	Salida
995.7627		1		-------		-------		-------		-------			998.5691	996.8597	Salida
996.8597		0		-------		-------		-------		-------			998.5691	-------		Llegada
998.5691		1		0.9568		0.4414		0.5688		2.8213			999.0105	1001.3903	Llegada
999.0105		2		0.2411		14.2239		0.7598		1.3733			1013.2344	1000.3838	Salida
1000.3838		1		-------		-------		-------		-------			1013.2344	1001.3903	Salida
1001.3903		0		-------		-------		-------		-------			1013.2344	-------		Llegada
1013.2344		1		0.4768		7.4059		0.5727		2.7870			1020.6403	1016.0214	Salida
1016.0214		0		-------		-------		-------		-------			1020.6403	-------		Llegada
1020.6403		1		0.1699		17.7255		0.4521		3.9696			1038.3658	1024.6099	Salida
1024.6099		0		-------		-------		-------		-------			1038.3658	-------		Llegada
1038.3658		1		0.6175		4.8214		0.5570		2.9255			1043.1872	1041.2914	Salida
1041.2914		0		-------		-------		-------		-------			1043.1872	-------		Llegada
1043.1872		1		0.7638		2.6942		0.2582		6.7704			1045.8814	1049.9576	Llegada
1045.8814		2		0.2706		13.0694		0.1078		11.1391			1058.9507	1049.9576	Salida
1049.9576		1		-------		-------		-------		-------			1058.9507	1057.0205	Salida
1057.0205		0		-------		-------		-------		-------			1058.9507	-------		Llegada
1058.9507		1		0.7312		3.1307		0.6204		2.3869			1062.0815	1061.3377	Salida
1061.3377		0		-------		-------		-------		-------			1062.0815	-------		Llegada
1062.0815		1		0.6336		4.5636		0.8575		0.7684			1066.6451	1062.8498	Salida
1062.8498		0		-------		-------		-------		-------			1066.6451	-------		Llegada
1066.6451		1		0.0644		27.4256		0.9766		0.1185			1094.0707	1066.7635	Salida
1066.7635		0		-------		-------		-------		-------			1094.0707	-------		Llegada
1094.0707		1		0.7253		3.2124		0.4715		3.7597			1097.2830	1097.8303	Llegada
1097.2830		2		0.6621		4.1238		0.6106		2.4665			1101.4068	1097.8303	Salida
1097.8303		1		-------		-------		-------		-------			1101.4068	1099.7496	Salida
1099.7496		0		-------		-------		-------		-------			1101.4068	-------		Llegada
1101.4068		1		0.5959		5.1762		0.1636		9.0516			1106.5830	1110.4584	Llegada
1106.5830		2		0.4872		7.1901		0.4607		3.8746			1113.7730	1110.4576	Salida
1110.4576		1		-------		-------		-------		-------			1113.7730	1110.4584	Salida
1110.4584		0		-------		-------		-------		-------			1113.7730	-------		Llegada
1113.7730		1		0.9009		1.0434		0.1812		8.5400			1114.8164	1122.3130	Llegada
1114.8164		2		0.1387		19.7570		0.8577		0.7673			1134.5734	1115.5837	Salida
1115.5837		1		-------		-------		-------		-------			1134.5734	1122.3130	Salida
1122.3130		0		-------		-------		-------		-------			1134.5734	-------		Llegada
1134.5734		1		0.7500		2.8766		0.3798		4.8405			1137.4500	1139.4139	Llegada
1137.4500		2		0.6176		4.8197		0.2268		7.4174			1142.2698	1139.4139	Salida
1139.4139		1		-------		-------		-------		-------			1142.2698	1144.8675	Llegada
1142.2698		2		0.9525		0.4867		0.7875		1.1947			1142.7565	1143.4645	Llegada
1142.7565		3		0.6789		3.8726		0.5700		2.8110			1146.6290	1143.4645	Salida
1143.4645		2		-------		-------		-------		-------			1146.6290	1144.8675	Salida
1144.8675		1		-------		-------		-------		-------			1146.6290	1145.5674	Salida
1145.5674		0		-------		-------		-------		-------			1146.6290	-------		Llegada
1146.6290		1		0.3445		10.6563		0.4427		4.0739			1157.2853	1150.7029	Salida
1150.7029		0		-------		-------		-------		-------			1157.2853	-------		Llegada
1157.2853		1		0.8281		1.8857		0.6152		2.4294			1159.1710	1159.7147	Llegada
1159.1710		2		0.5505		5.9693		0.5593		2.9050			1165.1403	1159.7147	Salida
1159.7147		1		-------		-------		-------		-------			1165.1403	1162.0760	Salida
1162.0760		0		-------		-------		-------		-------			1165.1403	-------		Llegada
1165.1403		1		0.2356		14.4579		0.1841		8.4618			1179.5982	1173.6021	Salida
1173.6021		0		-------		-------		-------		-------			1179.5982	-------		Llegada
1179.5982		1		0.4169		8.7493		0.3000		6.0204			1188.3474	1185.6186	Salida
1185.6186		0		-------		-------		-------		-------			1188.3474	-------		Llegada
1188.3474		1		0.1607		18.2839		0.1421		9.7546			1206.6313	1198.1020	Salida
1198.1020		0		-------		-------		-------		-------			1206.6313	-------		Llegada
1206.6313		1		0.7714		2.5952		0.8227		0.9755			1209.2266	1207.6069	Salida
1207.6069		0		-------		-------		-------		-------			1209.2266	-------		Llegada
1209.2266		1		0.7527		2.8403		0.3674		5.0071			1212.0668	1214.2336	Llegada
1212.0668		2		0.9863		0.1375		0.2400		7.1359			1212.2043	1214.2336	Llegada
1212.2043		3		0.8281		1.8862		0.8873		0.5980			1214.0905	1212.8023	Salida
1212.8023		2		-------		-------		-------		-------			1214.0905	1214.2336	Llegada
1214.0905		3		0.4212		8.6462		0.9668		0.1690			1222.7368	1214.2336	Salida
1214.2336		2		-------		-------		-------		-------			1222.7368	1214.2595	Salida
1214.2595		1		-------		-------		-------		-------			1222.7368	1219.2028	Salida
1219.2028		0		-------		-------		-------		-------			1222.7368	-------		Llegada
1222.7368		1		0.7450		2.9437		0.1712		8.8239			1225.6805	1231.5607	Llegada
1225.6805		2		0.3466		10.5969		0.3626		5.0728			1236.2773	1230.7532	Salida
1230.7532		1		-------		-------		-------		-------			1236.2773	1231.5607	Salida
1231.5607		0		-------		-------		-------		-------			1236.2773	-------		Llegada
1236.2773		1		0.3981		9.2113		0.2991		6.0355			1245.4886	1242.3129	Salida
1242.3129		0		-------		-------		-------		-------			1245.4886	-------		Llegada
1245.4886		1		0.1500		18.9694		0.0770		12.8208			1264.4580	1258.3094	Salida
1258.3094		0		-------		-------		-------		-------			1264.4580	-------		Llegada
1264.4580		1		0.8690		1.4039		0.4945		3.5206			1265.8619	1267.9786	Llegada
1265.8619		2		0.5197		6.5446		0.6972		1.8037			1272.4065	1267.6656	Salida
1267.6656		1		-------		-------		-------		-------			1272.4065	1267.9786	Salida
1267.9786		0		-------		-------		-------		-------			1272.4065	-------		Llegada
1272.4065		1		0.1097		22.1002		0.0702		13.2803			1294.5067	1285.6868	Salida
1285.6868		0		-------		-------		-------		-------			1294.5067	-------		Llegada
1294.5067		1		0.2565		13.6060		0.3453		5.3173			1308.1127	1299.8240	Salida
1299.8240		0		-------		-------		-------		-------			1308.1127	-------		Llegada
1308.1127		1		0.2543		13.6920		0.6734		1.9771			1321.8047	1310.0898	Salida
1310.0898		0		-------		-------		-------		-------			1321.8047	-------		Llegada
1321.8047		1		0.6452		4.3816		0.4150		4.3976			1326.1863	1326.2024	Llegada
1326.1863		2		0.8155		2.0390		0.4166		4.3776			1328.2254	1326.2024	Salida
1326.2024		1		-------		-------		-------		-------			1328.2254	1330.5639	Llegada
1328.2254		2		0.2377		14.3663		0.5683		2.8256			1342.5916	1330.5639	Salida
1330.5639		1		-------		-------		-------		-------			1342.5916	1331.0510	Salida
1331.0510		0		-------		-------		-------		-------			1342.5916	-------		Llegada
1342.5916		1		0.7840		2.4334		0.2241		7.4788			1345.0250	1350.0704	Llegada
1345.0250		2		0.8083		2.1286		0.6121		2.4543			1347.1536	1347.4793	Llegada
1347.1536		3		0.1113		21.9513		0.2295		7.3597			1369.1049	1347.4793	Salida
1347.4793		2		-------		-------		-------		-------			1369.1049	1350.0704	Salida
1350.0704		1		-------		-------		-------		-------			1369.1049	1354.5133	Salida
1354.5133		0		-------		-------		-------		-------			1369.1049	-------		Llegada
1369.1049		1		0.5789		5.4669		0.8563		0.7754			1374.5718	1369.8803	Salida
1369.8803		0		-------		-------		-------		-------			1374.5718	-------		Llegada
1374.5718		1		0.4007		9.1453		0.9254		0.3875			1383.7171	1374.9593	Salida
1374.9593		0		-------		-------		-------		-------			1383.7171	-------		Llegada
1383.7171		1		0.2189		15.1910		0.7988		1.1234			1398.9081	1384.8405	Salida
1384.8405		0		-------		-------		-------		-------			1398.9081	-------		Llegada
1398.9081		1		0.2245		14.9393		0.3689		4.9856			1413.8475	1403.8938	Salida
1403.8938		0		-------		-------		-------		-------			1413.8475	-------		Llegada
1413.8475		1		0.8758		1.3267		0.0935		11.8486			1415.1741	1425.6960	Llegada
1415.1741		2		0.8635		1.4679		0.3955		4.6383			1416.6420	1419.8124	Llegada
1416.6420		3		0.7907		2.3487		0.9732		0.1360			1418.9907	1416.7780	Salida
1416.7780		2		-------		-------		-------		-------			1418.9907	1419.8124	Llegada
1418.9907		3		0.4657		7.6420		0.0472		15.2691			1426.6328	1419.8124	Salida
1419.8124		2		-------		-------		-------		-------			1426.6328	1425.6960	Salida
1425.6960		1		-------		-------		-------		-------			1426.6328	1434.2599	Llegada
1426.6328		2		0.3184		11.4435		0.7200		1.6424			1438.0762	1428.2752	Salida
1428.2752		1		-------		-------		-------		-------			1438.0762	1434.2599	Salida
1434.2599		0		-------		-------		-------		-------			1438.0762	-------		Llegada
1438.0762		1		0.7206		3.2770		0.9637		0.1851			1441.3533	1438.2613	Salida
1438.2613		0		-------		-------		-------		-------			1441.3533	-------		Llegada
1441.3533		1		0.1350		20.0251		0.5361		3.1170			1461.3783	1444.4703	Salida
1444.4703		0		-------		-------		-------		-------			1461.3783	-------		Llegada
1461.3783		1		0.3803		9.6680		0.3727		4.9346			1471.0463	1466.3129	Salida
1466.3129		0		-------		-------		-------		-------			1471.0463	-------		Llegada
1471.0463		1		0.1044		22.5948		0.1643		9.0302			1493.6411	1480.0765	Salida
1480.0765		0		-------		-------		-------		-------			1493.6411	-------		Llegada
1493.6411		1		0.5968		5.1617		0.9127		0.4569			1498.8028	1494.0980	Salida
1494.0980		0		-------		-------		-------		-------			1498.8028	-------		Llegada
1498.8028		1		0.7764		2.5308		0.7081		1.7255			1501.3336	1500.5283	Salida
1500.5283		0		-------		-------		-------		-------			1501.3336	-------		Llegada
1501.3336		1		0.1422		19.5084		0.3553		5.1744			1520.8420	1506.5081	Salida
1506.5081		0		-------		-------		-------		-------			1520.8420	-------		Llegada
1520.8420		1		0.5645		5.7183		0.5429		3.0545			1526.5603	1523.8965	Salida
1523.8965		0		-------		-------		-------		-------			1526.5603	-------		Llegada
1526.5603		1		0.2807		12.7049		0.7834		1.2206			1539.2652	1527.7808	Salida
1527.7808		0		-------		-------		-------		-------			1539.2652	-------		Llegada
1539.2652		1		0.3416		10.7402		0.5052		3.4142			1550.0054	1542.6794	Salida
1542.6794		0		-------		-------		-------		-------			1550.0054	-------		Llegada
1550.0054		1		0.1523		18.8166		0.2174		7.6303			1568.8220	1557.6358	Salida
1557.6358		0		-------		-------		-------		-------			1568.8220	-------		Llegada
1568.8220		1		0.5987		5.1301		0.0158		20.7346			1573.9522	1589.5566	Llegada
1573.9522		2		0.6129		4.8960		0.3894		4.7163			1578.8482	1578.6684	Salida
1578.6684		1		-------		-------		-------		-------			1578.8482	1589.5566	Llegada
1578.8482		2		0.9890		0.1107		0.0786		12.7185			1578.9589	1589.5566	Llegada
1578.9589		3		0.4365		8.2888		0.3074		5.8977			1587.2477	1584.8566	Salida
1584.8566		2		-------		-------		-------		-------			1587.2477	1589.5566	Llegada
1587.2477		3		0.7986		2.2491		0.1571		9.2539			1589.4968	1589.5566	Llegada
1589.4968		4		0.2711		13.0536		0.9336		0.3436			1602.5504	1589.5566	Salida
1589.5566		3		-------		-------		-------		-------			1602.5504	1589.8404	Salida
1589.8404		2		-------		-------		-------		-------			1602.5504	1591.5667	Salida
1591.5667		1		-------		-------		-------		-------			1602.5504	1596.5016	Salida
1596.5016		0		-------		-------		-------		-------			1602.5504	-------		Llegada
1602.5504		1		0.6932		3.6639		0.6514		2.1433			1606.2143	1604.6937	Salida
1604.6937		0		-------		-------		-------		-------			1606.2143	-------		Llegada
1606.2143		1		0.3063		11.8316		0.7976		1.1305			1618.0459	1607.3448	Salida
1607.3448		0		-------		-------		-------		-------			1618.0459	-------		Llegada
1618.0459		1		0.8157		2.0374		0.9031		0.5095			1620.0832	1618.5554	Salida
1618.5554		0		-------		-------		-------		-------			1620.0832	-------		Llegada
1620.0832		1		0.7103		3.4205		0.5921		2.6206			1623.5037	1622.7038	Salida
1622.7038		0		-------		-------		-------		-------			1623.5037	-------		Llegada
1623.5037		1		0.6113		4.9223		0.8525		0.7981			1628.4261	1624.3019	Salida
1624.3019		0		-------		-------		-------		-------			1628.4261	-------		Llegada
1628.4261		1		0.9473		0.5409		0.1758		8.6934			1628.9670	1637.1195	Llegada
1628.9670		2		0.3953		9.2805		0.2280		7.3912			1638.2474	1636.3581	Salida
1636.3581		1		-------		-------		-------		-------			1638.2474	1637.1195	Salida
1637.1195		0		-------		-------		-------		-------			1638.2474	-------		Llegada
1638.2474		1		0.9592		0.4171		0.7370		1.5261			1638.6645	1639.7736	Llegada
1638.6645		2		0.7332		3.1031		0.1115		10.9691			1641.7676	1639.7736	Salida
1639.7736		1		-------		-------		-------		-------			1641.7676	1649.6336	Llegada
1641.7676		2		0.9543		0.4673		0.3319		5.5145			1642.2349	1647.2820	Llegada
1642.2349		3		0.1273		20.6119		0.5672		2.8351			1662.8467	1645.0699	Salida
1645.0699		2		-------		-------		-------		-------			1662.8467	1647.2820	Salida
1647.2820		1		-------		-------		-------		-------			1662.8467	1649.6336	Salida
1649.6336		0		-------		-------		-------		-------			1662.8467	-------		Llegada
1662.8467		1		0.7213		3.2674		0.1163		10.7584			1666.1142	1673.6051	Llegada
1666.1142		2		0.6458		4.3728		0.1578		9.2319			1670.4870	1673.6051	Llegada
1670.4870		3		0.4237		8.5871		0.4444		4.0554			1679.0741	1673.6051	Salida
1673.6051		2		-------		-------		-------		-------			1679.0741	1674.5423	Salida
1674.5423		1		-------		-------		-------		-------			1679.0741	1675.3461	Salida
1675.3461		0		-------		-------		-------		-------			1679.0741	-------		Llegada
1679.0741		1		0.3149		11.5543		0.6948		1.8208			1690.6284	1680.8948	Salida
1680.8948		0		-------		-------		-------		-------			1690.6284	-------		Llegada
1690.6284		1		0.3780		9.7295		0.0082		24.0471			1700.3579	1714.6754	Llegada
1700.3579		2		0.3462		10.6086		0.6843		1.8970			1710.9665	1702.2549	Salida
1702.2549		1		-------		-------		-------		-------			1710.9665	1714.6754	Llegada
1710.9665		2		0.8058		2.1593		0.1618		9.1058			1713.1258	1714.6754	Llegada
1713.1258		3		0.5874		5.3207		0.5161		3.3073			1718.4465	1714.6754	Salida
1714.6754		2		-------		-------		-------		-------			1718.4465	1716.4331	Salida
1716.4331		1		-------		-------		-------		-------			1718.4465	1720.0723	Llegada
1718.4465		2		0.7539		2.8247		0.1987		8.0810			1721.2712	1720.0723	Salida
1720.0723		1		-------		-------		-------		-------			1721.2712	1726.5275	Llegada
1721.2712		2		0.3686		9.9814		0.7013		1.7743			1731.2526	1723.0455	Salida
1723.0455		1		-------		-------		-------		-------			1731.2526	1726.5275	Salida
1726.5275		0		-------		-------		-------		-------			1731.2526	-------		Llegada
1731.2526		1		0.3744		9.8242		0.7639		1.3467			1741.0768	1732.5992	Salida
1732.5992		0		-------		-------		-------		-------			1741.0768	-------		Llegada
1741.0768		1		0.9293		0.7332		0.3336		5.4897			1741.8100	1746.5666	Llegada
1741.8100		2		0.5008		6.9145		0.6625		2.0585			1748.7245	1743.8685	Salida
1743.8685		1		-------		-------		-------		-------			1748.7245	1746.5666	Salida
1746.5666		0		-------		-------		-------		-------			1748.7245	-------		Llegada
1748.7245		1		0.4450		8.0958		0.4552		3.9352			1756.8204	1752.6597	Salida
1752.6597		0		-------		-------		-------		-------			1756.8204	-------		Llegada
1756.8204		1		0.9944		0.0558		0.5723		2.7901			1756.8761	1759.6104	Llegada
1756.8761		2		0.0224		37.9827		0.7157		1.6724			1794.8588	1758.5486	Salida
1758.5486		1		-------		-------		-------		-------			1794.8588	1759.6104	Salida
1759.6104		0		-------		-------		-------		-------			1794.8588	-------		Llegada
1794.8588		1		0.6886		3.7304		0.6682		2.0158			1798.5893	1796.8747	Salida
1796.8747		0		-------		-------		-------		-------			1798.5893	-------		Llegada
1798.5893		1		0.8735		1.3523		0.1123		10.9309			1799.9416	1809.5202	Llegada
1799.9416		2		0.1126		21.8408		0.1884		8.3450			1821.7824	1808.2866	Salida
1808.2866		1		-------		-------		-------		-------			1821.7824	1809.5202	Salida
1809.5202		0		-------		-------		-------		-------			1821.7824	-------		Llegada
1821.7824		1		0.8071		2.1427		0.4905		3.5612			1823.9251	1825.3436	Llegada
1823.9251		2		0.1966		16.2665		0.1533		9.3772			1840.1916	1825.3436	Salida
1825.3436		1		-------		-------		-------		-------			1840.1916	1833.3024	Salida
1833.3024		0		-------		-------		-------		-------			1840.1916	-------		Llegada
1840.1916		1		0.1748		17.4398		0.0024		30.2113			1857.6314	1870.4029	Llegada
1857.6314		2		0.3151		11.5479		0.7622		1.3576			1869.1793	1858.9890	Salida
1858.9890		1		-------		-------		-------		-------			1869.1793	1870.4029	Llegada
1869.1793		2		0.5185		6.5686		0.0690		13.3653			1875.7479	1870.4029	Salida
1870.4029		1		-------		-------		-------		-------			1875.7479	1882.5446	Llegada
1875.7479		2		0.9609		0.3992		0.8870		0.5993			1876.1471	1876.3472	Llegada
1876.1471		3		0.7703		2.6097		0.3353		5.4641			1878.7568	1876.3472	Salida
1876.3472		2		-------		-------		-------		-------			1878.7568	1881.6113	Llegada
1878.7568		3		0.6509		4.2935		0.6996		1.7862			1883.0503	1880.5430	Salida
1880.5430		2		-------		-------		-------		-------			1883.0503	1881.6113	Salida
1881.6113		1		-------		-------		-------		-------			1883.0503	1882.5446	Salida
1882.5446		0		-------		-------		-------		-------			1883.0503	-------		Llegada
1883.0503		1		0.6688		4.0224		0.1518		9.4267			1887.0727	1892.4770	Llegada
1887.0727		2		0.3621		10.1573		0.1139		10.8637			1897.2300	1892.4770	Salida
1892.4770		1		-------		-------		-------		-------			1897.2300	1897.9364	Llegada
1897.2300		2		0.6070		4.9927		0.3566		5.1561			1902.2227	1897.9364	Salida
1897.9364		1		-------		-------		-------		-------			1902.2227	1902.3861	Llegada
1902.2227		2		0.6862		3.7657		0.6294		2.3151			1905.9884	1902.3861	Salida
1902.3861		1		-------		-------		-------		-------			1905.9884	1904.5378	Salida
1904.5378		0		-------		-------		-------		-------			1905.9884	-------		Llegada
1905.9884		1		0.0723		26.2720		0.3748		4.9062			1932.2605	1910.8946	Salida
1910.8946		0		-------		-------		-------		-------			1932.2605	-------		Llegada
1932.2605		1		0.2976		12.1206		0.9458		0.2787			1944.3811	1932.5391	Salida
1932.5391		0		-------		-------		-------		-------			1944.3811	-------		Llegada
1944.3811		1		0.4872		7.1910		0.4102		4.4560			1951.5721	1948.8371	Salida
1948.8371		0		-------		-------		-------		-------			1951.5721	-------		Llegada
1951.5721		1		0.1342		20.0821		0.2943		6.1155			1971.6542	1957.6876	Salida
1957.6876		0		-------		-------		-------		-------			1971.6542	-------		Llegada
1971.6542		1		0.9007		1.0457		0.3308		5.5310			1972.7000	1977.1852	Llegada
1972.7000		2		0.4476		8.0384		0.0755		12.9158			1980.7384	1977.1852	Salida
1977.1852		1		-------		-------		-------		-------			1980.7384	1985.6158	Llegada
1980.7384		2		0.3332		10.9904		0.7627		1.3543			1991.7288	1982.0927	Salida
1982.0927		1		-------		-------		-------		-------			1991.7288	1985.6158	Salida
1985.6158		0		-------		-------		-------		-------			1991.7288	-------		Llegada
1991.7288		1		0.8377		1.7704		0.8517		0.8028			1993.4991	1992.5315	Salida
1992.5315		0		-------		-------		-------		-------			1993.4991	-------		Llegada
1993.4991		1		0.8318		1.8420		0.7986		1.1244			1995.3411	1994.6235	Salida
1994.6235		0		-------		-------		-------		-------			1995.3411	-------		Llegada
1995.3411		1		0.7387		3.0285		0.6021		2.5369			1998.3696	1997.8780	Salida
1997.8780		0		-------		-------		-------		-------			1998.3696	-------		Llegada
1998.3696		1		0.1339		20.1081		0.3896		4.7126			-------			2003.0823	Salida
2003.0823		0		-------		-------		-------		-------			-------		-------		Salida

--------------------------------------------------------------------------------------------------------------------

SIMULACION PARA EL MODELO - REPLICA #8

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
0.0000			0		0.3017		11.9838		-------		-------			11.9838		-------		Llegada
11.9838			1		0.8027		2.1977		0.5414		3.0678			14.1815		15.0516		Llegada
14.1815			2		0.6638		4.0974		0.9166		0.4356			18.2789		14.6171		Salida
14.6171			1		-------		-------		-------		-------			18.2789		15.0516		Salida
15.0516			0		-------		-------		-------		-------			18.2789		-------		Llegada
18.2789			1		0.1484		19.0790		0.0204		19.4622			37.3579		37.7411		Llegada
37.3579			2		0.6028		5.0621		0.7778		1.2566			42.4199		37.7411		Salida
37.7411			1		-------		-------		-------		-------			42.4199		38.6145		Salida
38.6145			0		-------		-------		-------		-------			42.4199		-------		Llegada
42.4199			1		0.0927		23.7865		0.9776		0.1131			66.2064		42.5331		Salida
42.5331			0		-------		-------		-------		-------			66.2064		-------		Llegada
66.2064			1		0.0754		25.8553		0.0385		16.2894			92.0617		82.4959		Salida
82.4959			0		-------		-------		-------		-------			92.0617		-------		Llegada
92.0617			1		0.4648		7.6611		0.4855		3.6127			99.7228		95.6744		Salida
95.6744			0		-------		-------		-------		-------			99.7228		-------		Llegada
99.7228			1		0.1727		17.5621		0.7591		1.3779			117.2849	101.1007	Salida
101.1007		0		-------		-------		-------		-------			117.2849	-------		Llegada
117.2849		1		0.3862		9.5132		0.5035		3.4307			126.7981	120.7156	Salida
120.7156		0		-------		-------		-------		-------			126.7981	-------		Llegada
126.7981		1		0.2067		15.7629		0.4618		3.8635			142.5610	130.6616	Salida
130.6616		0		-------		-------		-------		-------			142.5610	-------		Llegada
142.5610		1		0.8367		1.7828		0.9695		0.1550			144.3438	142.7160	Salida
142.7160		0		-------		-------		-------		-------			144.3438	-------		Llegada
144.3438		1		0.2995		12.0559		0.6884		1.8671			156.3998	146.2110	Salida
146.2110		0		-------		-------		-------		-------			156.3998	-------		Llegada
156.3998		1		0.8012		2.2160		0.0981		11.6074			158.6157	168.0072	Llegada
158.6157		2		0.4271		8.5078		0.4033		4.5402			167.1235	163.1560	Salida
163.1560		1		-------		-------		-------		-------			167.1235	168.0072	Llegada
167.1235		2		0.2320		14.6099		0.8167		1.0123			181.7334	168.0072	Salida
168.0072		1		-------		-------		-------		-------			181.7334	168.1358	Salida
168.1358		0		-------		-------		-------		-------			181.7334	-------		Llegada
181.7334		1		0.7050		3.4956		0.0347		16.8038			185.2290	198.5372	Llegada
185.2290		2		0.3581		10.2682		0.3688		4.9873			195.4973	190.2163	Salida
190.2163		1		-------		-------		-------		-------			195.4973	198.5372	Llegada
195.4973		2		0.9513		0.4995		0.5065		3.4008			195.9968	198.5372	Llegada
195.9968		3		0.3892		9.4363		0.5541		2.9525			205.4331	198.5372	Salida
198.5372		2		-------		-------		-------		-------			205.4331	198.8981	Salida
198.8981		1		-------		-------		-------		-------			205.4331	198.9493	Salida
198.9493		0		-------		-------		-------		-------			205.4331	-------		Llegada
205.4331		1		0.2843		12.5770		0.4819		3.6502			218.0101	209.0833	Salida
209.0833		0		-------		-------		-------		-------			218.0101	-------		Llegada
218.0101		1		0.5317		6.3172		0.3597		5.1129			224.3273	223.1230	Salida
223.1230		0		-------		-------		-------		-------			224.3273	-------		Llegada
224.3273		1		0.5204		6.5324		0.9965		0.0176			230.8596	224.3448	Salida
224.3448		0		-------		-------		-------		-------			230.8596	-------		Llegada
230.8596		1		0.8452		1.6820		0.6931		1.8332			232.5417	232.6929	Llegada
232.5417		2		0.7556		2.8020		0.2314		7.3177			235.3437	232.6929	Salida
232.6929		1		-------		-------		-------		-------			235.3437	239.8594	Llegada
235.3437		2		0.1966		16.2674		0.9624		0.1918			251.6111	235.5355	Salida
235.5355		1		-------		-------		-------		-------			251.6111	239.8594	Salida
239.8594		0		-------		-------		-------		-------			251.6111	-------		Llegada
251.6111		1		0.6932		3.6647		0.0333		17.0149			255.2758	268.6260	Llegada
255.2758		2		0.9318		0.7059		0.9927		0.0367			255.9817	255.3124	Salida
255.3124		1		-------		-------		-------		-------			255.9817	268.6260	Llegada
255.9817		2		0.7216		3.2622		0.7331		1.5525			259.2439	257.5342	Salida
257.5342		1		-------		-------		-------		-------			259.2439	268.6260	Llegada
259.2439		2		0.0908		23.9886		0.1487		9.5282			283.2325	268.6260	Salida
268.6260		1		-------		-------		-------		-------			283.2325	268.7720	Salida
268.7720		0		-------		-------		-------		-------			283.2325	-------		Llegada
283.2325		1		0.1364		19.9224		0.3228		5.6532			303.1548	288.8856	Salida
288.8856		0		-------		-------		-------		-------			303.1548	-------		Llegada
303.1548		1		0.9655		0.3516		0.8414		0.8635			303.5064	304.0184	Llegada
303.5064		2		0.3575		10.2852		0.3236		5.6413			313.7916	304.0184	Salida
304.0184		1		-------		-------		-------		-------			313.7916	309.1478	Salida
309.1478		0		-------		-------		-------		-------			313.7916	-------		Llegada
313.7916		1		0.2102		15.5969		0.3088		5.8751			329.3885	319.6667	Salida
319.6667		0		-------		-------		-------		-------			329.3885	-------		Llegada
329.3885		1		0.8301		1.8618		0.5994		2.5590			331.2502	331.9475	Llegada
331.2502		2		0.8629		1.4750		0.1144		10.8387			332.7252	331.9475	Salida
331.9475		1		-------		-------		-------		-------			332.7252	342.0889	Llegada
332.7252		2		0.0813		25.0958		0.3945		4.6501			357.8210	337.3753	Salida
337.3753		1		-------		-------		-------		-------			357.8210	342.0889	Salida
342.0889		0		-------		-------		-------		-------			357.8210	-------		Llegada
357.8210		1		0.4741		7.4633		0.6017		2.5403			365.2844	360.3613	Salida
360.3613		0		-------		-------		-------		-------			365.2844	-------		Llegada
365.2844		1		0.3910		9.3896		0.3193		5.7083			374.6739	370.9927	Salida
370.9927		0		-------		-------		-------		-------			374.6739	-------		Llegada
374.6739		1		0.2947		12.2175		0.1467		9.5980			386.8914	384.2719	Salida
384.2719		0		-------		-------		-------		-------			386.8914	-------		Llegada
