SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
2679.0524		1		0.8465		2.5003		0.2790		16.5944			2681.5527	2695.6468	Llegada
2681.5527		2		0.4481		12.0413		0.0213		50.0266			2693.5940	2695.6468	Llegada
2693.5940		3		0.4818		10.9535		0.6762		5.0861			2704.5475	2695.6468	Salida
2695.6468		2		-------		-------		-------		-------			2704.5475	2698.6801	Salida
2698.6801		1		-------		-------		-------		-------			2704.5475	2731.5793	Llegada
2704.5475		2		0.3957		13.9078		0.7105		4.4426			2718.4553	2708.9901	Salida
2708.9901		1		-------		-------		-------		-------			2718.4553	2731.5793	Llegada
2718.4553		2		0.3105		17.5425		0.7245		4.1887			2735.9978	2722.6441	Salida
2722.6441		1		-------		-------		-------		-------			2735.9978	2731.5793	Salida
2731.5793		0		-------		-------		-------		-------			2735.9978	-------		Llegada
2735.9978		1		0.7197		4.9339		0.5719		7.2633			2740.9317	2743.2611	Llegada
2740.9317		2		0.9424		0.8891		0.8923		1.4811			2741.8208	2742.4128	Llegada
2741.8208		3		0.3241		16.9027		0.5578		7.5880			2758.7235	2742.4128	Salida
2742.4128		2		-------		-------		-------		-------			2758.7235	2743.2611	Salida
2743.2611		1		-------		-------		-------		-------			2758.7235	2749.4088	Salida
2749.4088		0		-------		-------		-------		-------			2758.7235	-------		Llegada
2758.7235		1		0.7141		5.0519		0.6748		5.1143			2763.7753	2763.8377	Llegada
2763.7753		2		0.0442		46.7896		0.0925		30.9445			2810.5650	2763.8377	Salida
2763.8377		1		-------		-------		-------		-------			2810.5650	2794.7198	Salida
2794.7198		0		-------		-------		-------		-------			2810.5650	-------		Llegada
2810.5650		1		0.2710		19.5866		0.9867		0.1744			2830.1516	2810.7394	Salida
2810.7394		0		-------		-------		-------		-------			2830.1516	-------		Llegada
2830.1516		1		0.9079		1.4488		0.7899		3.0658			2831.6004	2833.2174	Llegada
2831.6004		2		0.1912		24.8181		0.2570		17.6610			2856.4184	2833.2174	Salida
2833.2174		1		-------		-------		-------		-------			2856.4184	2849.2614	Salida
2849.2614		0		-------		-------		-------		-------			2856.4184	-------		Llegada
2856.4184		1		0.4637		11.5277		0.7252		4.1771			2867.9461	2860.5955	Salida
2860.5955		0		-------		-------		-------		-------			2867.9461	-------		Llegada
2867.9461		1		0.6897		5.5733		0.3255		14.5906			2873.5194	2882.5367	Llegada
2873.5194		2		0.6918		5.5275		0.5361		8.1040			2879.0469	2881.6233	Llegada
2879.0469		3		0.6045		7.5496		0.1399		25.5719			2886.5965	2881.6233	Salida
2881.6233		2		-------		-------		-------		-------			2886.5965	2882.5367	Salida
2882.5367		1		-------		-------		-------		-------			2886.5965	2904.6188	Llegada
2886.5965		2		0.5574		8.7659		0.0863		31.8454			2895.3623	2904.6188	Llegada
2895.3623		3		0.8161		3.0486		0.9531		0.6243			2898.4109	2895.9867	Salida
2895.9867		2		-------		-------		-------		-------			2898.4109	2904.6188	Llegada
2898.4109		3		0.7969		3.4062		0.1266		26.8668			2901.8171	2904.6188	Llegada
2901.8171		4		0.6777		5.8367		0.5166		8.5875			2907.6539	2904.6188	Salida
2904.6188		3		-------		-------		-------		-------			2907.6539	2910.4046	Llegada
2907.6539		4		0.6985		5.3813		0.6201		6.2123			2913.0352	2910.4046	Salida
2910.4046		3		-------		-------		-------		-------			2913.0352	2913.8662	Llegada
2913.0352		4		0.4089		13.4153		0.0226		49.2669			2926.4505	2913.8662	Salida
2913.8662		3		-------		-------		-------		-------			2926.4505	2918.4418	Salida
2918.4418		2		-------		-------		-------		-------			2926.4505	2925.2778	Salida
2925.2778		1		-------		-------		-------		-------			2926.4505	2962.3021	Llegada
2926.4505		2		0.1779		25.8949		0.1229		27.2501			2952.3454	2953.7006	Llegada
2952.3454		3		0.6974		5.4069		0.2221		19.5587			2957.7523	2953.7006	Salida
2953.7006		2		-------		-------		-------		-------			2957.7523	2962.3021	Llegada
2957.7523		3		0.2154		23.0257		0.9683		0.4185			2980.7780	2958.1708	Salida
2958.1708		2		-------		-------		-------		-------			2980.7780	2962.3021	Salida
2962.3021		1		-------		-------		-------		-------			2980.7780	2971.9041	Salida
2971.9041		0		-------		-------		-------		-------			2980.7780	-------		Llegada
2980.7780		1		0.2088		23.4958		0.1234		27.2026			3004.2738	3007.9806	Llegada
3004.2738		2		0.7582		4.1515		0.4000		11.9125			3008.4253	3007.9806	Salida
3007.9806		1		-------		-------		-------		-------			3008.4253	3016.1862	Llegada
3008.4253		2		0.3804		14.4975		0.2219		19.5699			3022.9227	3016.1862	Salida
3016.1862		1		-------		-------		-------		-------			3022.9227	3027.9952	Llegada
3022.9227		2		0.1252		31.1706		0.0701		34.5559			3054.0934	3027.9952	Salida
3027.9952		1		-------		-------		-------		-------			3054.0934	3057.4787	Llegada
3054.0934		2		0.5474		9.0374		0.8169		2.6284			3063.1307	3056.7217	Salida
3056.7217		1		-------		-------		-------		-------			3063.1307	3057.4787	Salida
3057.4787		0		-------		-------		-------		-------			3063.1307	-------		Llegada
3063.1307		1		0.6062		7.5080		0.1520		24.4927			3070.6388	3087.6235	Llegada
3070.6388		2		0.9568		0.6622		0.1637		23.5302			3071.3010	3087.6235	Llegada
3071.3010		3		0.2383		21.5136		0.7729		3.3490			3092.8146	3074.6500	Salida
3074.6500		2		-------		-------		-------		-------			3092.8146	3087.6235	Salida
3087.6235		1		-------		-------		-------		-------			3092.8146	3094.1690	Llegada
3092.8146		2		0.1168		32.2144		0.0352		43.5244			3125.0290	3094.1690	Salida
3094.1690		1		-------		-------		-------		-------			3125.0290	3136.3390	Llegada
3125.0290		2		0.8995		1.5887		0.7944		2.9919			3126.6177	3128.0209	Llegada
3126.6177		3		0.5517		8.9211		0.5980		6.6831			3135.5388	3128.0209	Salida
3128.0209		2		-------		-------		-------		-------			3135.5388	3133.3008	Salida
3133.3008		1		-------		-------		-------		-------			3135.5388	3136.3390	Llegada
3135.5388		2		0.4145		13.2095		0.9606		0.5229			3148.7483	3136.0616	Salida
3136.0616		1		-------		-------		-------		-------			3148.7483	3136.3390	Salida
3136.3390		0		-------		-------		-------		-------			3148.7483	-------		Llegada
3148.7483		1		0.6206		7.1549		0.5925		6.8052			3155.9032	3155.5536	Salida
3155.5536		0		-------		-------		-------		-------			3155.9032	-------		Llegada
3155.9032		1		0.0835		37.2426		0.3180		14.8940			3193.1458	3170.7972	Salida
3170.7972		0		-------		-------		-------		-------			3193.1458	-------		Llegada
3193.1458		1		0.8146		3.0762		0.2990		15.6971			3196.2220	3208.8429	Llegada
3196.2220		2		0.2863		18.7595		0.0234		48.8268			3214.9815	3208.8429	Salida
3208.8429		1		-------		-------		-------		-------			3214.9815	3245.0488	Llegada
3214.9815		2		0.4223		12.9296		0.0446		40.4440			3227.9111	3245.0488	Llegada
3227.9111		3		0.4234		12.8931		0.8027		2.8564			3240.8041	3230.7675	Salida
3230.7675		2		-------		-------		-------		-------			3240.8041	3245.0488	Llegada
3240.8041		3		0.2665		19.8365		0.5485		7.8066			3260.6406	3245.0488	Salida
3245.0488		2		-------		-------		-------		-------			3260.6406	3248.6107	Salida
3248.6107		1		-------		-------		-------		-------			3260.6406	3255.4255	Salida
3255.4255		0		-------		-------		-------		-------			3260.6406	-------		Llegada
3260.6406		1		0.8728		2.0404		0.8139		2.6764			3262.6810	3263.3170	Llegada
3262.6810		2		0.3655		15.0982		0.4790		9.5680			3277.7792	3263.3170	Salida
3263.3170		1		-------		-------		-------		-------			3277.7792	3272.2490	Salida
3272.2490		0		-------		-------		-------		-------			3277.7792	-------		Llegada
3277.7792		1		0.9659		0.5204		0.3223		14.7198			3278.2995	3292.4990	Llegada
3278.2995		2		0.6427		6.6317		0.2042		20.6525			3284.9312	3292.4990	Llegada
3284.9312		3		0.0952		35.2786		0.7594		3.5773			3320.2098	3288.5085	Salida
3288.5085		2		-------		-------		-------		-------			3320.2098	3292.4990	Salida
3292.4990		1		-------		-------		-------		-------			3320.2098	3298.9520	Salida
3298.9520		0		-------		-------		-------		-------			3320.2098	-------		Llegada
3320.2098		1		0.2394		21.4472		0.9947		0.0692			3341.6570	3320.2790	Salida
3320.2790		0		-------		-------		-------		-------			3341.6570	-------		Llegada
3341.6570		1		0.5539		8.8628		0.7911		3.0469			3350.5198	3344.7039	Salida
3344.7039		0		-------		-------		-------		-------			3350.5198	-------		Llegada
3350.5198		1		0.5927		7.8451		0.9684		0.4178			3358.3649	3350.9376	Salida
3350.9376		0		-------		-------		-------		-------			3358.3649	-------		Llegada
3358.3649		1		0.7516		4.2825		0.2134		20.0806			3362.6473	3378.4454	Llegada
3362.6473		2		0.5608		8.6751		0.8351		2.3419			3371.3224	3364.9893	Salida
3364.9893		1		-------		-------		-------		-------			3371.3224	3378.4454	Llegada
3371.3224		2		0.5314		9.4839		0.3754		12.7366			3380.8064	3378.4454	Salida
3378.4454		1		-------		-------		-------		-------			3380.8064	3384.0590	Llegada
3380.8064		2		0.1341		30.1378		0.8177		2.6162			3410.9441	3383.4226	Salida
3383.4226		1		-------		-------		-------		-------			3410.9441	3384.0590	Salida
3384.0590		0		-------		-------		-------		-------			3410.9441	-------		Llegada
3410.9441		1		0.3988		13.7899		0.5564		7.6208			3424.7340	3418.5650	Salida
3418.5650		0		-------		-------		-------		-------			3424.7340	-------		Llegada
3424.7340		1		0.8623		2.2229		0.8221		2.5459			3426.9569	3427.2799	Llegada
3426.9569		2		0.3592		15.3594		0.1288		26.6485			3442.3163	3427.2799	Salida
3427.2799		1		-------		-------		-------		-------			3442.3163	3453.6053	Llegada
3442.3163		2		0.3707		14.8862		0.2320		18.9938			3457.2025	3453.6053	Salida
3453.6053		1		-------		-------		-------		-------			3457.2025	3461.3101	Llegada
3457.2025		2		0.9427		0.8854		0.7362		3.9820			3458.0879	3461.1845	Llegada
3458.0879		3		0.7110		5.1159		0.9086		1.2463			3463.2038	3459.3342	Salida
3459.3342		2		-------		-------		-------		-------			3463.2038	3461.1845	Salida
3461.1845		1		-------		-------		-------		-------			3463.2038	3461.3101	Salida
3461.3101		0		-------		-------		-------		-------			3463.2038	-------		Llegada
3463.2038		1		0.0585		42.5931		0.3537		13.5113			3505.7969	3476.7151	Salida
3476.7151		0		-------		-------		-------		-------			3505.7969	-------		Llegada
3505.7969		1		0.1128		32.7339		0.1536		24.3508			3538.5308	3530.1477	Salida
3530.1477		0		-------		-------		-------		-------			3538.5308	-------		Llegada
3538.5308		1		0.1131		32.6882		0.3521		13.5684			3571.2190	3552.0992	Salida
3552.0992		0		-------		-------		-------		-------			3571.2190	-------		Llegada
3571.2190		1		0.1483		28.6249		0.6670		5.2649			3599.8438	3576.4839	Salida
3576.4839		0		-------		-------		-------		-------			3599.8438	-------		Llegada
3599.8438		1		0.1432		29.1524		0.7411		3.8957			3628.9963	3603.7395	Salida
3603.7395		0		-------		-------		-------		-------			3628.9963	-------		Llegada
3628.9963		1		0.6354		6.8035		0.8948		1.4444			3635.7998	3630.4407	Salida
3630.4407		0		-------		-------		-------		-------			3635.7998	-------		Llegada
3635.7998		1		0.9544		0.6993		0.1962		21.1730			3636.4991	3656.9728	Llegada
3636.4991		2		0.7300		4.7209		0.4858		9.3845			3641.2200	3645.8836	Llegada
3641.2200		3		0.5716		8.3899		0.8641		1.8991			3649.6099	3643.1191	Salida
3643.1191		2		-------		-------		-------		-------			3649.6099	3645.8836	Salida
3645.8836		1		-------		-------		-------		-------			3649.6099	3656.9728	Llegada
3649.6099		2		0.3035		17.8832		0.9704		0.3908			3667.4931	3650.0007	Salida
3650.0007		1		-------		-------		-------		-------			3667.4931	3656.9728	Salida
3656.9728		0		-------		-------		-------		-------			3667.4931	-------		Llegada
3667.4931		1		0.4205		12.9942		0.1658		23.3597			3680.4873	3690.8528	Llegada
3680.4873		2		0.7925		3.4879		0.7797		3.2353			3683.9752	3683.7226	Salida
3683.7226		1		-------		-------		-------		-------			3683.9752	3690.8528	Llegada
3683.9752		2		0.2946		18.3340		0.1632		23.5652			3702.3091	3690.8528	Salida
3690.8528		1		-------		-------		-------		-------			3702.3091	3707.5404	Llegada
3702.3091		2		0.0117		66.7575		0.2372		18.7026			3769.0666	3707.5404	Salida
3707.5404		1		-------		-------		-------		-------			3769.0666	3721.0117	Salida
3721.0117		0		-------		-------		-------		-------			3769.0666	-------		Llegada
3769.0666		1		0.8994		1.5909		0.7227		4.2221			3770.6575	3773.2887	Llegada
3770.6575		2		0.1458		28.8797		0.9578		0.5602			3799.5372	3771.2177	Salida
3771.2177		1		-------		-------		-------		-------			3799.5372	3773.2887	Salida
3773.2887		0		-------		-------		-------		-------			3799.5372	-------		Llegada
3799.5372		1		0.0764		38.5803		0.2586		17.5813			3838.1175	3817.1184	Salida
3817.1184		0		-------		-------		-------		-------			3838.1175	-------		Llegada
3838.1175		1		0.1115		32.9107		0.1895		21.6230			3871.0282	3859.7405	Salida
3859.7405		0		-------		-------		-------		-------			3871.0282	-------		Llegada
3871.0282		1		0.6108		7.3958		0.2598		17.5223			3878.4240	3888.5505	Llegada
3878.4240		2		0.8565		2.3236		0.7540		3.6714			3880.7476	3882.0954	Llegada
3880.7476		3		0.0009		105.9092		0.4919		9.2245			3986.6569	3882.0954	Salida
3882.0954		2		-------		-------		-------		-------			3986.6569	3888.5505	Salida
3888.5505		1		-------		-------		-------		-------			3986.6569	3889.9721	Salida
3889.9721		0		-------		-------		-------		-------			3986.6569	-------		Llegada
3986.6569		1		0.6488		6.4894		0.9553		0.5944			3993.1463	3987.2513	Salida
3987.2513		0		-------		-------		-------		-------			3993.1463	-------		Llegada
3993.1463		1		0.6880		5.6087		0.3788		12.6200			3998.7549	4005.7663	Llegada
3998.7549		2		0.4411		12.2757		0.2596		17.5303			4011.0307	4005.7663	Salida
4005.7663		1		-------		-------		-------		-------			4011.0307	4016.2853	Llegada
4011.0307		2		0.2429		21.2280		0.7447		3.8322			4032.2587	4014.8629	Salida
4014.8629		1		-------		-------		-------		-------			4032.2587	4016.2853	Salida
4016.2853		0		-------		-------		-------		-------			4032.2587	-------		Llegada
4032.2587		1		0.2300		22.0440		0.6634		5.3351			4054.3027	4037.5938	Salida
4037.5938		0		-------		-------		-------		-------			4054.3027	-------		Llegada
4054.3027		1		0.9105		1.4063		0.0225		49.2974			4055.7090	4103.6001	Llegada
4055.7090		2		0.4431		12.2103		0.2051		20.5974			4067.9193	4076.3064	Llegada
4067.9193		3		0.1858		25.2496		0.4547		10.2442			4093.1689	4076.3064	Salida
4076.3064		2		-------		-------		-------		-------			4093.1689	4078.1636	Salida
4078.1636		1		-------		-------		-------		-------			4093.1689	4103.6001	Llegada
4093.1689		2		0.4423		12.2361		0.0851		32.0264			4105.4050	4103.6001	Salida
4103.6001		1		-------		-------		-------		-------			4105.4050	4125.1953	Llegada
4105.4050		2		0.1774		25.9373		0.5881		6.9002			4131.3423	4112.3052	Salida
4112.3052		1		-------		-------		-------		-------			4131.3423	4125.1953	Salida
4125.1953		0		-------		-------		-------		-------			4131.3423	-------		Llegada
4131.3423		1		0.0430		47.2140		0.2538		17.8249			4178.5564	4149.1673	Salida
4149.1673		0		-------		-------		-------		-------			4178.5564	-------		Llegada
4178.5564		1		0.8468		2.4951		0.1544		24.2851			4181.0514	4202.8414	Llegada
4181.0514		2		0.4433		12.2017		0.4575		10.1652			4193.2532	4191.2166	Salida
4191.2166		1		-------		-------		-------		-------			4193.2532	4202.8414	Llegada
4193.2532		2		0.4142		13.2206		0.2998		15.6594			4206.4738	4202.8414	Salida
4202.8414		1		-------		-------		-------		-------			4206.4738	4208.9126	Llegada
4206.4738		2		0.2115		23.3045		0.4151		11.4310			4229.7783	4208.9126	Salida
4208.9126		1		-------		-------		-------		-------			4229.7783	4217.9048	Salida
4217.9048		0		-------		-------		-------		-------			4229.7783	-------		Llegada
4229.7783		1		0.7917		3.5041		0.8603		1.9564			4233.2824	4231.7347	Salida
4231.7347		0		-------		-------		-------		-------			4233.2824	-------		Llegada
4233.2824		1		0.3704		14.8984		0.4797		9.5494			4248.1808	4242.8318	Salida
4242.8318		0		-------		-------		-------		-------			4248.1808	-------		Llegada
4248.1808		1		0.2391		21.4648		0.8115		2.7149			4269.6457	4250.8958	Salida
4250.8958		0		-------		-------		-------		-------			4269.6457	-------		Llegada
4269.6457		1		0.7393		4.5299		0.4819		9.4889			4274.1755	4279.1346	Llegada
4274.1755		2		0.5562		8.7990		0.9694		0.4045			4282.9745	4274.5801	Salida
4274.5801		1		-------		-------		-------		-------			4282.9745	4279.1346	Salida
4279.1346		0		-------		-------		-------		-------			4282.9745	-------		Llegada
4282.9745		1		0.1453		28.9302		0.4667		9.9063			4311.9048	4292.8808	Salida
4292.8808		0		-------		-------		-------		-------			4311.9048	-------		Llegada
4311.9048		1		0.9919		0.1219		0.5884		6.8943			4312.0266	4318.7990	Llegada
4312.0266		2		0.6718		5.9672		0.1777		22.4619			4317.9938	4318.7990	Llegada
4317.9938		3		0.0432		47.1432		0.1141		28.2186			4365.1370	4318.7990	Salida
4318.7990		2		-------		-------		-------		-------			4365.1370	4334.4885	Salida
4334.4885		1		-------		-------		-------		-------			4365.1370	4346.2124	Salida
4346.2124		0		-------		-------		-------		-------			4365.1370	-------		Llegada
4365.1370		1		0.2628		20.0455		0.2206		19.6487			4385.1825	4384.7857	Salida
4384.7857		0		-------		-------		-------		-------			4385.1825	-------		Llegada
4385.1825		1		0.7022		5.3021		0.3058		15.4047			4390.4846	4400.5872	Llegada
4390.4846		2		0.4744		11.1853		0.5490		7.7954			4401.6699	4398.2800	Salida
4398.2800		1		-------		-------		-------		-------			4401.6699	4400.5872	Salida
4400.5872		0		-------		-------		-------		-------			4401.6699	-------		Llegada
4401.6699		1		0.4602		11.6423		0.9177		1.1160			4413.3122	4402.7859	Salida
4402.7859		0		-------		-------		-------		-------			4413.3122	-------		Llegada
4413.3122		1		0.0065		75.4869		0.8744		1.7450			4488.7991	4415.0572	Salida
4415.0572		0		-------		-------		-------		-------			4488.7991	-------		Llegada
4488.7991		1		0.2176		22.8796		0.2180		19.8023			4511.6787	4508.6014	Salida
4508.6014		0		-------		-------		-------		-------			4511.6787	-------		Llegada
4511.6787		1		0.2895		18.5962		0.0092		60.9120			4530.2748	4572.5906	Llegada
4530.2748		2		0.0783		38.2115		0.6598		5.4049			4568.4863	4535.6797	Salida
4535.6797		1		-------		-------		-------		-------			4568.4863	4572.5906	Llegada
4568.4863		2		0.4889		10.7328		0.3174		14.9206			4579.2191	4572.5906	Salida
4572.5906		1		-------		-------		-------		-------			4579.2191	4583.4069	Llegada
4579.2191		2		0.4714		11.2820		0.2283		19.2032			4590.5011	4583.4069	Salida
4583.4069		1		-------		-------		-------		-------			4590.5011	4598.4223	Llegada
4590.5011		2		0.7993		3.3602		0.0276		46.6804			4593.8613	4598.4223	Llegada
4593.8613		3		0.1976		24.3194		0.9446		0.7403			4618.1807	4594.6016	Salida
4594.6016		2		-------		-------		-------		-------			4618.1807	4598.4223	Salida
4598.4223		1		-------		-------		-------		-------			4618.1807	4637.1815	Llegada
4618.1807		2		0.4943		10.5693		0.1896		21.6202			4628.7499	4637.1815	Llegada
4628.7499		3		0.5331		9.4369		0.1661		23.3382			4638.1869	4637.1815	Salida
4637.1815		2		-------		-------		-------		-------			4638.1869	4639.8009	Llegada
4638.1869		3		0.3672		15.0269		0.5762		7.1666			4653.2138	4639.8009	Salida
4639.8009		2		-------		-------		-------		-------			4653.2138	4645.3534	Salida
4645.3534		1		-------		-------		-------		-------			4653.2138	4652.0881	Salida
4652.0881		0		-------		-------		-------		-------			4653.2138	-------		Llegada
4653.2138		1		0.2802		19.0844		0.6300		6.0061			4672.2981	4659.2198	Salida
4659.2198		0		-------		-------		-------		-------			4672.2981	-------		Llegada
4672.2981		1		0.7968		3.4071		0.9824		0.2304			4675.7053	4672.5285	Salida
4672.5285		0		-------		-------		-------		-------			4675.7053	-------		Llegada
4675.7053		1		0.9358		0.9957		0.2712		16.9630			4676.7010	4692.6683	Llegada
4676.7010		2		0.5314		9.4825		0.3959		12.0442			4686.1835	4688.7452	Llegada
4686.1835		3		0.1889		24.9943		0.5380		8.0596			4711.1778	4688.7452	Salida
4688.7452		2		-------		-------		-------		-------			4711.1778	4692.6683	Salida
4692.6683		1		-------		-------		-------		-------			4711.1778	4694.2431	Salida
4694.2431		0		-------		-------		-------		-------			4711.1778	-------		Llegada
4711.1778		1		0.2703		19.6215		0.4065		11.7021			4730.7993	4722.8800	Salida
4722.8800		0		-------		-------		-------		-------			4730.7993	-------		Llegada
4730.7993		1		0.7560		4.1965		0.5598		7.5425			4734.9958	4738.3418	Llegada
4734.9958		2		0.4157		13.1658		0.8342		2.3560			4748.1615	4737.3517	Salida
4737.3517		1		-------		-------		-------		-------			4748.1615	4738.3418	Salida
4738.3418		0		-------		-------		-------		-------			4748.1615	-------		Llegada
4748.1615		1		0.2196		22.7373		0.9047		1.3024			4770.8988	4749.4640	Salida
4749.4640		0		-------		-------		-------		-------			4770.8988	-------		Llegada
4770.8988		1		0.1516		28.2977		0.6910		4.8052			4799.1965	4775.7040	Salida
4775.7040		0		-------		-------		-------		-------			4799.1965	-------		Llegada
4799.1965		1		0.1330		30.2666		0.9509		0.6545			4829.4631	4799.8510	Salida
4799.8510		0		-------		-------		-------		-------			4829.4631	-------		Llegada
4829.4631		1		0.7186		4.9575		0.3306		14.3892			4834.4206	4843.8523	Llegada
4834.4206		2		0.8955		1.6548		0.2129		20.1124			4836.0754	4843.8523	Llegada
4836.0754		3		0.5201		9.8047		0.4286		11.0139			4845.8801	4843.8523	Salida
4843.8523		2		-------		-------		-------		-------			4845.8801	4847.0893	Llegada
4845.8801		3		0.3789		14.5553		0.8874		1.5535			4860.4354	4847.0893	Salida
4847.0893		2		-------		-------		-------		-------			4860.4354	4847.4336	Salida
4847.4336		1		-------		-------		-------		-------			4860.4354	4854.5330	Salida
4854.5330		0		-------		-------		-------		-------			4860.4354	-------		Llegada
4860.4354		1		0.0048		80.0326		0.6591		5.4187			4940.4680	4865.8541	Salida
4865.8541		0		-------		-------		-------		-------			4940.4680	-------		Llegada
4940.4680		1		0.5174		9.8845		0.8016		2.8745			4950.3525	4943.3425	Salida
4943.3425		0		-------		-------		-------		-------			4950.3525	-------		Llegada
4950.3525		1		0.6416		6.6575		0.4532		10.2897			4957.0100	4960.6422	Llegada
4957.0100		2		0.0728		39.2927		0.1730		22.8073			4996.3027	4960.6422	Salida
4960.6422		1		-------		-------		-------		-------			4996.3027	4979.8173	Salida
4979.8173		0		-------		-------		-------		-------			4996.3027	-------		Llegada
4996.3027		1		0.8491		2.4536		0.2618		17.4230			4998.7563	5013.7257	Llegada
4998.7563		2		0.7110		5.1168		0.1194		27.6243			5003.8731	5013.7257	Llegada
5003.8731		3		0.6683		6.0455		0.4669		9.9004			5009.9187	5013.7257	Llegada
5009.9187		4		0.6792		5.8019		0.0840		32.1973			5015.7206	5013.7257	Salida
5013.7257		3		-------		-------		-------		-------			5015.7206	5013.7735	Salida
5013.7735		2		-------		-------		-------		-------			5015.7206	5026.3806	Llegada
5015.7206		3		0.3012		18.0008		0.8989		1.3862			5033.7214	5017.1068	Salida
5017.1068		2		-------		-------		-------		-------			5033.7214	5026.3806	Salida
5026.3806		1		-------		-------		-------		-------			5033.7214	5042.1160	Llegada
5033.7214		2		0.9887		0.1707		0.4528		10.3006			5033.8920	5042.1160	Llegada
5033.8920		3		0.5898		7.9184		0.1216		27.3871			5041.8104	5042.1160	Llegada
5041.8104		4		0.4037		13.6070		0.3084		15.2921			5055.4173	5042.1160	Salida
5042.1160		3		-------		-------		-------		-------			5055.4173	5044.0220	Salida
5044.0220		2		-------		-------		-------		-------			5055.4173	5057.1025	Llegada
5055.4173		3		0.4522		11.9034		0.2992		15.6851			5067.3207	5057.1025	Salida
5057.1025		2		-------		-------		-------		-------			5067.3207	5061.2791	Salida
5061.2791		1		-------		-------		-------		-------			5067.3207	5071.1025	Llegada
5067.3207		2		0.5213		9.7722		0.9724		0.3641			5077.0929	5067.6848	Salida
5067.6848		1		-------		-------		-------		-------			5077.0929	5071.1025	Salida
5071.1025		0		-------		-------		-------		-------			5077.0929	-------		Llegada
5077.0929		1		0.7278		4.7653		0.9002		1.3665			5081.8582	5078.4593	Salida
5078.4593		0		-------		-------		-------		-------			5081.8582	-------		Llegada
5081.8582		1		0.8597		2.2668		0.7326		4.0442			5084.1249	5085.9023	Llegada
5084.1249		2		0.5594		8.7144		0.3771		12.6771			5092.8393	5085.9023	Salida
5085.9023		1		-------		-------		-------		-------			5092.8393	5096.8020	Llegada
5092.8393		2		0.5343		9.4027		0.2009		20.8621			5102.2421	5096.8020	Salida
5096.8020		1		-------		-------		-------		-------			5102.2421	5113.7015	Llegada
5102.2421		2		0.8303		2.7897		0.6071		6.4876			5105.0317	5108.7296	Llegada
5105.0317		3		0.3739		14.7547		0.6794		5.0251			5119.7865	5108.7296	Salida
5108.7296		2		-------		-------		-------		-------			5119.7865	5110.0569	Salida
5110.0569		1		-------		-------		-------		-------			5119.7865	5113.7015	Salida
5113.7015		0		-------		-------		-------		-------			5119.7865	-------		Llegada
5119.7865		1		0.8689		2.1080		0.0849		32.0593			5121.8944	5151.8458	Llegada
5121.8944		2		0.7988		3.3690		0.5372		8.0783			5125.2634	5129.9728	Llegada
5125.2634		3		0.5518		8.9172		0.4781		9.5941			5134.1806	5129.9728	Salida
5129.9728		2		-------		-------		-------		-------			5134.1806	5134.8575	Llegada
5134.1806		3		0.6212		7.1414		0.8530		2.0665			5141.3220	5134.8575	Salida
5134.8575		2		-------		-------		-------		-------			5141.3220	5136.2472	Salida
5136.2472		1		-------		-------		-------		-------			5141.3220	5151.8458	Llegada
5141.3220		2		0.3769		14.6356		0.6099		6.4281			5155.9576	5147.7502	Salida
5147.7502		1		-------		-------		-------		-------			5155.9576	5151.8458	Salida
5151.8458		0		-------		-------		-------		-------			5155.9576	-------		Llegada
5155.9576		1		0.3058		17.7721		0.9668		0.4393			5173.7298	5156.3969	Salida
5156.3969		0		-------		-------		-------		-------			5173.7298	-------		Llegada
5173.7298		1		0.7315		4.6892		0.7095		4.4618			5178.4190	5178.1916	Salida
5178.1916		0		-------		-------		-------		-------			5178.4190	-------		Llegada
5178.4190		1		0.2752		19.3546		0.1838		22.0233			5197.7736	5200.4423	Llegada
5197.7736		2		0.0087		71.1429		0.7965		2.9585			5268.9165	5200.4423	Salida
5200.4423		1		-------		-------		-------		-------			5268.9165	5200.7322	Salida
5200.7322		0		-------		-------		-------		-------			5268.9165	-------		Llegada
5268.9165		1		0.1561		27.8547		0.7365		3.9752			5296.7712	5272.8917	Salida
5272.8917		0		-------		-------		-------		-------			5296.7712	-------		Llegada
5296.7712		1		0.6967		5.4213		0.0159		53.8469			5302.1925	5350.6181	Llegada
5302.1925		2		0.4692		11.3511		0.2560		17.7112			5313.5436	5319.9037	Llegada
5313.5436		3		0.3930		14.0083		0.0035		73.6409			5327.5520	5319.9037	Salida
5319.9037		2		-------		-------		-------		-------			5327.5520	5350.6181	Llegada
5327.5520		3		0.4570		11.7467		0.2233		19.4893			5339.2987	5347.0413	Llegada
5339.2987		4		0.6106		7.4003		0.8309		2.4078			5346.6990	5341.7065	Salida
5341.7065		3		-------		-------		-------		-------			5346.6990	5347.0413	Llegada
5346.6990		4		0.9027		1.5353		0.4795		9.5558			5348.2342	5347.0413	Salida
5347.0413		3		-------		-------		-------		-------			5348.2342	5350.6181	Llegada
5348.2342		4		0.9158		1.3187		0.7015		4.6081			5349.5530	5350.6181	Llegada
5349.5530		5		0.0167		61.4206		-------		-------			5410.9736	5350.6181	Salida
5350.6181		4		-------		-------		0.4677		9.8794			5410.9736	5352.8423	Salida
