SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
2670.2693		2		0.9835		0.2491		0.9691		0.4082			2670.5185	2670.6775	Llegada
2670.5185		3		0.0135		64.5280		0.4655		9.9394			2735.0465	2670.6775	Salida
2670.6775		2		-------		-------		-------		-------			2735.0465	2671.2663	Salida
2671.2663		1		-------		-------		-------		-------			2735.0465	2680.4579	Salida
2680.4579		0		-------		-------		-------		-------			2735.0465	-------		Llegada
2735.0465		1		0.8995		1.5882		0.1642		23.4891			2736.6347	2758.5356	Llegada
2736.6347		2		0.0371		49.3938		0.4115		11.5421			2786.0285	2748.1769	Salida
2748.1769		1		-------		-------		-------		-------			2786.0285	2758.5356	Salida
2758.5356		0		-------		-------		-------		-------			2786.0285	-------		Llegada
2786.0285		1		0.2130		23.1938		0.6860		4.8990			2809.2223	2790.9275	Salida
2790.9275		0		-------		-------		-------		-------			2809.2223	-------		Llegada
2809.2223		1		0.3224		16.9783		0.7237		4.2036			2826.2006	2813.4259	Salida
2813.4259		0		-------		-------		-------		-------			2826.2006	-------		Llegada
2826.2006		1		0.4789		11.0430		0.0251		47.8788			2837.2436	2874.0794	Llegada
2837.2436		2		0.9849		0.2279		0.4112		11.5544			2837.4715	2848.7979	Llegada
2837.4715		3		0.4146		13.2083		0.5228		8.4315			2850.6797	2845.9029	Salida
2845.9029		2		-------		-------		-------		-------			2850.6797	2848.7979	Salida
2848.7979		1		-------		-------		-------		-------			2850.6797	2874.0794	Llegada
2850.6797		2		0.4702		11.3201		0.1877		21.7498			2861.9998	2872.4295	Llegada
2861.9998		3		0.4858		10.8279		0.5732		7.2345			2872.8277	2869.2343	Salida
2869.2343		2		-------		-------		-------		-------			2872.8277	2872.4295	Salida
2872.4295		1		-------		-------		-------		-------			2872.8277	2874.0794	Llegada
2872.8277		2		0.5934		7.8283		0.8270		2.4693			2880.6560	2874.0794	Salida
2874.0794		1		-------		-------		-------		-------			2880.6560	2875.2970	Salida
2875.2970		0		-------		-------		-------		-------			2880.6560	-------		Llegada
2880.6560		1		0.7760		3.8039		0.7025		4.5906			2884.4599	2885.2466	Llegada
2884.4599		2		0.8768		1.9717		0.4739		9.7082			2886.4317	2885.2466	Salida
2885.2466		1		-------		-------		-------		-------			2886.4317	2894.1681	Llegada
2886.4317		2		0.6884		5.6018		0.6156		6.3080			2892.0334	2892.7397	Llegada
2892.0334		3		0.1269		30.9605		0.6719		5.1697			2922.9940	2892.7397	Salida
2892.7397		2		-------		-------		-------		-------			2922.9940	2894.1681	Salida
2894.1681		1		-------		-------		-------		-------			2922.9940	2897.2032	Salida
2897.2032		0		-------		-------		-------		-------			2922.9940	-------		Llegada
2922.9940		1		0.5846		8.0514		0.1405		25.5146			2931.0454	2948.5086	Llegada
2931.0454		2		0.1374		29.7712		0.4842		9.4291			2960.8165	2940.4745	Salida
2940.4745		1		-------		-------		-------		-------			2960.8165	2948.5086	Salida
2948.5086		0		-------		-------		-------		-------			2960.8165	-------		Llegada
2960.8165		1		0.3047		17.8287		0.1746		22.6913			2978.6452	2983.5078	Llegada
2978.6452		2		0.8957		1.6521		0.5177		8.5587			2980.2974	2983.5078	Llegada
2980.2974		3		0.8606		2.2522		0.2181		19.7945			2982.5495	2983.5078	Llegada
2982.5495		4		0.2414		21.3185		0.3395		14.0431			3003.8680	2983.5078	Salida
2983.5078		3		-------		-------		-------		-------			3003.8680	2987.2040	Salida
2987.2040		2		-------		-------		-------		-------			3003.8680	2996.5926	Salida
2996.5926		1		-------		-------		-------		-------			3003.8680	3000.0918	Salida
3000.0918		0		-------		-------		-------		-------			3003.8680	-------		Llegada
3003.8680		1		0.2433		21.2031		0.2263		19.3144			3025.0711	3023.1824	Salida
3023.1824		0		-------		-------		-------		-------			3025.0711	-------		Llegada
3025.0711		1		0.7507		4.3019		0.6578		5.4444			3029.3730	3030.5155	Llegada
3029.3730		2		0.7491		4.3327		0.2208		19.6347			3033.7057	3030.5155	Salida
3030.5155		1		-------		-------		-------		-------			3033.7057	3049.0077	Llegada
3033.7057		2		0.8455		2.5173		0.2350		18.8275			3036.2230	3049.0077	Llegada
3036.2230		3		0.7940		3.4593		0.4389		10.7051			3039.6823	3046.9281	Llegada
3039.6823		4		0.0620		41.7137		0.5700		7.3065			3081.3960	3046.9281	Salida
3046.9281		3		-------		-------		-------		-------			3081.3960	3046.9888	Salida
3046.9888		2		-------		-------		-------		-------			3081.3960	3049.0077	Salida
3049.0077		1		-------		-------		-------		-------			3081.3960	3052.5332	Salida
3052.5332		0		-------		-------		-------		-------			3081.3960	-------		Llegada
3081.3960		1		0.1414		29.3429		0.9388		0.8209			3110.7389	3082.2169	Salida
3082.2169		0		-------		-------		-------		-------			3110.7389	-------		Llegada
3110.7389		1		0.0439		46.8755		0.8297		2.4262			3157.6144	3113.1651	Salida
3113.1651		0		-------		-------		-------		-------			3157.6144	-------		Llegada
3157.6144		1		0.5544		8.8492		0.1709		22.9686			3166.4636	3180.5830	Llegada
3166.4636		2		0.5016		10.3483		0.1390		25.6528			3176.8119	3180.5830	Llegada
3176.8119		3		0.3114		17.5021		0.6390		5.8211			3194.3140	3180.5830	Salida
3180.5830		2		-------		-------		-------		-------			3194.3140	3182.6330	Salida
3182.6330		1		-------		-------		-------		-------			3194.3140	3192.1164	Salida
3192.1164		0		-------		-------		-------		-------			3194.3140	-------		Llegada
3194.3140		1		0.6232		7.0940		0.6160		6.2983			3201.4080	3200.6123	Salida
3200.6123		0		-------		-------		-------		-------			3201.4080	-------		Llegada
3201.4080		1		0.8136		3.0941		0.5189		8.5291			3204.5021	3209.9372	Llegada
3204.5021		2		0.1337		30.1811		0.6742		5.1251			3234.6833	3209.6272	Salida
3209.6272		1		-------		-------		-------		-------			3234.6833	3209.9372	Salida
3209.9372		0		-------		-------		-------		-------			3234.6833	-------		Llegada
3234.6833		1		0.7370		4.5773		0.3751		12.7464			3239.2606	3247.4297	Llegada
3239.2606		2		0.0137		64.3462		0.9803		0.2588			3303.6067	3239.5194	Salida
3239.5194		1		-------		-------		-------		-------			3303.6067	3247.4297	Salida
3247.4297		0		-------		-------		-------		-------			3303.6067	-------		Llegada
3303.6067		1		0.6015		7.6258		0.7644		3.4931			3311.2325	3307.0998	Salida
3307.0998		0		-------		-------		-------		-------			3311.2325	-------		Llegada
3311.2325		1		0.6381		6.7383		0.3506		13.6256			3317.9708	3324.8581	Llegada
3317.9708		2		0.9852		0.2236		0.4836		9.4436			3318.1944	3324.8581	Llegada
3318.1944		3		0.5856		8.0275		0.7792		3.2426			3326.2219	3321.4370	Salida
3321.4370		2		-------		-------		-------		-------			3326.2219	3324.8581	Salida
3324.8581		1		-------		-------		-------		-------			3326.2219	3327.4144	Llegada
3326.2219		2		0.9225		1.2094		0.6476		5.6492			3327.4313	3327.4144	Salida
3327.4144		1		-------		-------		-------		-------			3327.4313	3331.8711	Llegada
3327.4313		2		0.3493		15.7777		0.0639		35.7486			3343.2090	3331.8711	Salida
3331.8711		1		-------		-------		-------		-------			3343.2090	3363.1799	Llegada
3343.2090		2		0.5864		8.0073		0.3932		12.1338			3351.2163	3355.3428	Llegada
3351.2163		3		0.8937		1.6860		0.1407		25.4929			3352.9024	3355.3428	Llegada
3352.9024		4		0.5641		8.5878		0.3953		12.0649			3361.4902	3355.3428	Salida
3355.3428		3		-------		-------		-------		-------			3361.4902	3363.1799	Llegada
3361.4902		4		0.2797		19.1097		0.8755		1.7290			3380.5998	3363.1799	Salida
3363.1799		3		-------		-------		-------		-------			3380.5998	3363.2192	Salida
3363.2192		2		-------		-------		-------		-------			3380.5998	3364.9672	Salida
3364.9672		1		-------		-------		-------		-------			3380.5998	3376.7093	Salida
3376.7093		0		-------		-------		-------		-------			3380.5998	-------		Llegada
3380.5998		1		0.0344		50.5604		0.9029		1.3281			3431.1602	3381.9279	Salida
3381.9279		0		-------		-------		-------		-------			3431.1602	-------		Llegada
3431.1602		1		0.4915		10.6552		0.8480		2.1437			3441.8154	3433.3040	Salida
3433.3040		0		-------		-------		-------		-------			3441.8154	-------		Llegada
3441.8154		1		0.4218		12.9496		0.6252		6.1062			3454.7650	3447.9216	Salida
3447.9216		0		-------		-------		-------		-------			3454.7650	-------		Llegada
3454.7650		1		0.5222		9.7465		0.1588		23.9235			3464.5115	3478.6885	Llegada
3464.5115		2		0.0003		121.0407		0.5359		8.1101			3585.5522	3472.6216	Salida
3472.6216		1		-------		-------		-------		-------			3585.5522	3478.6885	Salida
3478.6885		0		-------		-------		-------		-------			3585.5522	-------		Llegada
3585.5522		1		0.1391		29.5921		0.6018		6.6022			3615.1443	3592.1544	Salida
3592.1544		0		-------		-------		-------		-------			3615.1443	-------		Llegada
3615.1443		1		0.3003		18.0471		0.7772		3.2769			3633.1913	3618.4211	Salida
3618.4211		0		-------		-------		-------		-------			3633.1913	-------		Llegada
3633.1913		1		0.9524		0.7319		0.2855		16.2977			3633.9233	3649.4891	Llegada
3633.9233		2		0.2608		20.1586		0.5379		8.0599			3654.0818	3641.9832	Salida
3641.9832		1		-------		-------		-------		-------			3654.0818	3649.4891	Salida
3649.4891		0		-------		-------		-------		-------			3654.0818	-------		Llegada
3654.0818		1		0.0647		41.0703		0.1834		22.0516			3695.1521	3676.1335	Salida
3676.1335		0		-------		-------		-------		-------			3695.1521	-------		Llegada
3695.1521		1		0.1855		25.2704		0.4140		11.4649			3720.4225	3706.6170	Salida
3706.6170		0		-------		-------		-------		-------			3720.4225	-------		Llegada
3720.4225		1		0.2473		20.9573		0.7719		3.3663			3741.3798	3723.7888	Salida
3723.7888		0		-------		-------		-------		-------			3741.3798	-------		Llegada
3741.3798		1		0.8072		3.2125		0.1410		25.4685			3744.5923	3766.8483	Llegada
3744.5923		2		0.9126		1.3722		0.3713		12.8790			3745.9645	3757.4713	Llegada
3745.9645		3		0.5363		9.3459		0.1923		21.4333			3755.3104	3757.4713	Llegada
3755.3104		4		0.2468		20.9888		0.5707		7.2924			3776.2992	3757.4713	Salida
3757.4713		3		-------		-------		-------		-------			3776.2992	3762.6027	Salida
3762.6027		2		-------		-------		-------		-------			3776.2992	3766.8483	Salida
3766.8483		1		-------		-------		-------		-------			3776.2992	3767.3978	Salida
3767.3978		0		-------		-------		-------		-------			3776.2992	-------		Llegada
3776.2992		1		0.0952		35.2792		0.7383		3.9450			3811.5784	3780.2443	Salida
3780.2443		0		-------		-------		-------		-------			3811.5784	-------		Llegada
3811.5784		1		0.4186		13.0611		0.5169		8.5776			3824.6395	3820.1560	Salida
3820.1560		0		-------		-------		-------		-------			3824.6395	-------		Llegada
3824.6395		1		0.3634		15.1820		0.9408		0.7932			3839.8215	3825.4327	Salida
3825.4327		0		-------		-------		-------		-------			3839.8215	-------		Llegada
3839.8215		1		0.6757		5.8796		0.3638		13.1466			3845.7011	3852.9681	Llegada
3845.7011		2		0.4767		11.1134		0.8148		2.6627			3856.8145	3848.3638	Salida
3848.3638		1		-------		-------		-------		-------			3856.8145	3852.9681	Salida
3852.9681		0		-------		-------		-------		-------			3856.8145	-------		Llegada
3856.8145		1		0.9655		0.5261		0.7769		3.2811			3857.3406	3860.0957	Llegada
3857.3406		2		0.5920		7.8642		0.9179		1.1135			3865.2048	3858.4542	Salida
3858.4542		1		-------		-------		-------		-------			3865.2048	3860.0957	Salida
3860.0957		0		-------		-------		-------		-------			3865.2048	-------		Llegada
3865.2048		1		0.0624		41.6147		0.8528		2.0699			3906.8196	3867.2747	Salida
3867.2747		0		-------		-------		-------		-------			3906.8196	-------		Llegada
3906.8196		1		0.4559		11.7837		0.1271		26.8171			3918.6032	3933.6367	Llegada
3918.6032		2		0.0362		49.7919		0.6414		5.7742			3968.3951	3924.3774	Salida
3924.3774		1		-------		-------		-------		-------			3968.3951	3933.6367	Salida
3933.6367		0		-------		-------		-------		-------			3968.3951	-------		Llegada
3968.3951		1		0.5411		9.2128		0.2835		16.3884			3977.6080	3984.7835	Llegada
3977.6080		2		0.4132		13.2566		0.3483		13.7111			3990.8646	3984.7835	Salida
3984.7835		1		-------		-------		-------		-------			3990.8646	3991.3191	Llegada
3990.8646		2		0.4245		12.8542		0.3258		14.5791			4003.7188	3991.3191	Salida
3991.3191		1		-------		-------		-------		-------			4003.7188	4005.4437	Llegada
4003.7188		2		0.7196		4.9356		0.9608		0.5205			4008.6544	4004.2393	Salida
4004.2393		1		-------		-------		-------		-------			4008.6544	4005.4437	Salida
4005.4437		0		-------		-------		-------		-------			4008.6544	-------		Llegada
4008.6544		1		0.5181		9.8639		0.9664		0.4444			4018.5183	4009.0988	Salida
4009.0988		0		-------		-------		-------		-------			4018.5183	-------		Llegada
4018.5183		1		0.5314		9.4830		0.6133		6.3561			4028.0013	4024.8744	Salida
4024.8744		0		-------		-------		-------		-------			4028.0013	-------		Llegada
4028.0013		1		0.7047		5.2508		0.9501		0.6659			4033.2521	4028.6672	Salida
4028.6672		0		-------		-------		-------		-------			4033.2521	-------		Llegada
4033.2521		1		0.1302		30.5769		0.0681		34.9296			4063.8290	4068.1818	Llegada
4063.8290		2		0.8909		1.7333		0.8060		2.8045			4065.5623	4066.6335	Llegada
4065.5623		3		0.4318		12.5953		0.3676		13.0113			4078.1575	4066.6335	Salida
4066.6335		2		-------		-------		-------		-------			4078.1575	4068.1818	Salida
4068.1818		1		-------		-------		-------		-------			4078.1575	4078.5735	Llegada
4078.1575		2		0.6207		7.1526		0.3974		11.9972			4085.3101	4078.5735	Salida
4078.5735		1		-------		-------		-------		-------			4085.3101	4090.1547	Llegada
4085.3101		2		0.1445		29.0173		0.2127		20.1208			4114.3274	4090.1547	Salida
4090.1547		1		-------		-------		-------		-------			4114.3274	4105.4309	Salida
4105.4309		0		-------		-------		-------		-------			4114.3274	-------		Llegada
4114.3274		1		0.3153		17.3140		0.2069		20.4823			4131.6414	4134.8097	Llegada
4131.6414		2		0.0655		40.8781		0.7711		3.3784			4172.5195	4134.8097	Salida
4134.8097		1		-------		-------		-------		-------			4172.5195	4135.0198	Salida
4135.0198		0		-------		-------		-------		-------			4172.5195	-------		Llegada
4172.5195		1		0.3340		16.4501		0.1017		29.7138			4188.9695	4202.2333	Llegada
4188.9695		2		0.4125		13.2826		0.8751		1.7350			4202.2522	4190.7045	Salida
4190.7045		1		-------		-------		-------		-------			4202.2522	4202.2333	Salida
4202.2333		0		-------		-------		-------		-------			4202.2522	-------		Llegada
4202.2522		1		0.3852		14.3108		0.8257		2.4894			4216.5630	4204.7416	Salida
4204.7416		0		-------		-------		-------		-------			4216.5630	-------		Llegada
4216.5630		1		0.2234		22.4848		0.8096		2.7453			4239.0478	4219.3083	Salida
4219.3083		0		-------		-------		-------		-------			4239.0478	-------		Llegada
4239.0478		1		0.1515		28.3052		0.9430		0.7634			4267.3530	4239.8111	Salida
4239.8111		0		-------		-------		-------		-------			4267.3530	-------		Llegada
4267.3530		1		0.7704		3.9129		0.6696		5.2136			4271.2659	4272.5665	Llegada
4271.2659		2		0.9094		1.4251		0.3018		15.5735			4272.6910	4272.5665	Salida
4272.5665		1		-------		-------		-------		-------			4272.6910	4286.8394	Llegada
4272.6910		2		0.2829		18.9398		0.6140		6.3406			4291.6308	4279.0316	Salida
4279.0316		1		-------		-------		-------		-------			4291.6308	4286.8394	Salida
4286.8394		0		-------		-------		-------		-------			4291.6308	-------		Llegada
4291.6308		1		0.2519		20.6824		0.4131		11.4919			4312.3133	4303.1227	Salida
4303.1227		0		-------		-------		-------		-------			4312.3133	-------		Llegada
4312.3133		1		0.6821		5.7385		0.1427		25.3068			4318.0518	4337.6201	Llegada
4318.0518		2		0.2191		22.7745		0.1140		28.2355			4340.8263	4337.6201	Salida
4337.6201		1		-------		-------		-------		-------			4340.8263	4346.2873	Llegada
4340.8263		2		0.5103		10.0911		0.8398		2.2693			4350.9174	4343.0956	Salida
4343.0956		1		-------		-------		-------		-------			4350.9174	4346.2873	Salida
4346.2873		0		-------		-------		-------		-------			4350.9174	-------		Llegada
4350.9174		1		0.5113		10.0610		0.6548		5.5044			4360.9784	4356.4218	Salida
4356.4218		0		-------		-------		-------		-------			4360.9784	-------		Llegada
4360.9784		1		0.0526		44.1895		0.8266		2.4753			4405.1679	4363.4537	Salida
4363.4537		0		-------		-------		-------		-------			4405.1679	-------		Llegada
4405.1679		1		0.8617		2.2328		0.1181		27.7727			4407.4006	4432.9405	Llegada
4407.4006		2		0.5978		7.7182		0.1957		21.2066			4415.1189	4428.6073	Llegada
4415.1189		3		0.2198		22.7263		0.0103		59.5160			4437.8452	4428.6073	Salida
4428.6073		2		-------		-------		-------		-------			4437.8452	4432.9405	Salida
4432.9405		1		-------		-------		-------		-------			4437.8452	4474.6349	Llegada
4437.8452		2		0.0707		39.7312		0.6050		6.5336			4477.5764	4444.3788	Salida
4444.3788		1		-------		-------		-------		-------			4477.5764	4474.6349	Salida
4474.6349		0		-------		-------		-------		-------			4477.5764	-------		Llegada
4477.5764		1		0.8360		2.6869		0.2941		15.9100			4480.2633	4493.4864	Llegada
4480.2633		2		0.4146		13.2067		0.9875		0.1632			4493.4700	4480.4265	Salida
4480.4265		1		-------		-------		-------		-------			4493.4700	4493.4864	Llegada
4493.4700		2		0.2371		21.5912		0.1850		21.9373			4515.0612	4493.4864	Salida
4493.4864		1		-------		-------		-------		-------			4515.0612	4515.4073	Llegada
4515.0612		2		0.6571		6.2978		0.1464		24.9755			4521.3590	4515.4073	Salida
4515.4073		1		-------		-------		-------		-------			4521.3590	4540.0367	Llegada
4521.3590		2		0.4868		10.7987		0.9400		0.8038			4532.1578	4522.1628	Salida
4522.1628		1		-------		-------		-------		-------			4532.1578	4540.0367	Llegada
4532.1578		2		0.7604		4.1077		0.7387		3.9378			4536.2655	4536.0956	Salida
4536.0956		1		-------		-------		-------		-------			4536.2655	4540.0367	Llegada
4536.2655		2		0.3532		15.6119		0.4426		10.5975			4551.8774	4540.0367	Salida
4540.0367		1		-------		-------		-------		-------			4551.8774	4546.8630	Salida
4546.8630		0		-------		-------		-------		-------			4551.8774	-------		Llegada
4551.8774		1		0.8814		1.8934		0.5723		7.2561			4553.7708	4559.1335	Llegada
4553.7708		2		0.5565		8.7911		0.3917		12.1836			4562.5619	4559.1335	Salida
4559.1335		1		-------		-------		-------		-------			4562.5619	4565.9544	Llegada
4562.5619		2		0.4121		13.2979		0.0678		34.9774			4575.8597	4565.9544	Salida
4565.9544		1		-------		-------		-------		-------			4575.8597	4597.5393	Llegada
4575.8597		2		0.0465		46.0149		0.4646		9.9645			4621.8747	4585.8242	Salida
4585.8242		1		-------		-------		-------		-------			4621.8747	4597.5393	Salida
