2665.27	1	0.769687	3.92657	0.480347	9.53222	2669.19	2674.8	Llegada
2669.19	2	0.434021	12.5199	0.31717	14.9281	2681.71	2674.8	Salida
2674.8	1	0	0	0	0	2681.71	2684.12	Llegada
2681.71	2	0.156004	27.8681	0.671909	5.16922	2709.58	2684.12	Salida
2684.12	1	0	0	0	0	2709.58	2686.88	Salida
2686.88	0	0	0	0	0	2709.58	0	Llegada
2709.58	1	0.724422	4.83572	0.272504	16.9013	2714.42	2726.48	Llegada
2714.42	2	0.959169	0.625314	0.902763	1.32983	2715.04	2715.75	Llegada
2715.04	3	0.237185	21.5837	0.0843418	32.1474	2736.63	2715.75	Salida
2715.75	2	0	0	0	0	2736.63	2726.48	Salida
2726.48	1	0	0	0	0	2736.63	2747.19	Llegada
2736.63	2	0.0187151	59.6764	0.438395	10.7202	2796.3	2747.19	Salida
2747.19	1	0	0	0	0	2796.3	2747.35	Salida
2747.35	0	0	0	0	0	2796.3	0	Llegada
2796.3	1	0.41135	13.3247	0.446861	10.4716	2809.63	2806.77	Salida
2806.77	0	0	0	0	0	2809.63	0	Llegada
2809.63	1	0.940823	0.914998	0.64864	5.62742	2810.54	2815.25	Llegada
2810.54	2	0.549871	8.97108	0.934346	0.882814	2819.51	2811.42	Salida
2811.42	1	0	0	0	0	2819.51	2815.25	Salida
2815.25	0	0	0	0	0	2819.51	0	Llegada
2819.51	1	0.980039	0.302442	0.925428	1.00748	2819.82	2820.52	Llegada
2819.82	2	0.164882	27.0379	0.562577	7.47796	2846.85	2820.52	Salida
2820.52	1	0	0	0	0	2846.85	2827.29	Salida
2827.29	0	0	0	0	0	2846.85	0	Llegada
2846.85	1	0.0459067	46.2172	0.929237	0.954095	2893.07	2847.81	Salida
2847.81	0	0	0	0	0	2893.07	0	Llegada
2893.07	1	0.934188	1.02116	0.378849	12.618	2894.09	2905.69	Llegada
2894.09	2	0.497013	10.4871	0.95616	0.582797	2904.58	2894.67	Salida
2894.67	1	0	0	0	0	2904.58	2905.69	Llegada
2904.58	2	0.310914	17.5236	0.2667	17.1812	2922.1	2905.69	Salida
2905.69	1	0	0	0	0	2922.1	2921.76	Salida
2921.76	0	0	0	0	0	2922.1	0	Llegada
2922.1	1	0.436506	12.4343	0.744934	3.82797	2934.54	2925.93	Salida
2925.93	0	0	0	0	0	2934.54	0	Llegada
2934.54	1	0.583869	8.07117	0.59251	6.80404	2942.61	2941.34	Salida
2941.34	0	0	0	0	0	2942.61	0	Llegada
