SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
0.0000	0	0.9074	0.9722	-------	-------	0.9722	-------	Llegada
0.9722	1	0.5551	5.8861	0.6071	2.4956	6.8583	3.4678	Salida
3.4678	0	-------	-------	-------	-------	6.8583	-------	Llegada
6.8583	1	0.6516	4.2838	0.0887	12.1142	11.1421	18.9725	Llegada
11.1421	2	0.4940	7.0522	0.2129	7.7350	18.1943	18.8771	Llegada
18.1943	3	0.3765	9.7682	0.3917	4.6867	27.9625	18.8771	Salida
18.8771	2	-------	-------	-------	-------	27.9625	18.9725	Salida
18.9725	1	-------	-------	-------	-------	27.9625	22.8810	Salida
22.8810	0	-------	-------	-------	-------	27.9625	-------	Llegada
27.9625	1	0.8555	1.5609	0.0296	17.6026	29.5234	45.5651	Llegada
29.5234	2	0.6874	3.7488	0.3060	5.9215	33.2722	35.4449	Llegada
33.2722	3	0.9368	0.6524	0.0683	13.4180	33.9246	35.4449	Llegada
33.9246	4	0.7033	3.5193	0.0235	18.7444	37.4439	35.4449	Salida
35.4449	3	-------	-------	-------	-------	37.4439	45.5651	Llegada
37.4439	4	0.6257	4.6888	0.9232	0.3996	42.1327	37.8435	Salida
37.8435	3	-------	-------	-------	-------	42.1327	45.5651	Llegada
42.1327	4	0.2753	12.9003	0.3111	5.8378	55.0330	45.5651	Salida
45.5651	3	-------	-------	-------	-------	55.0330	46.6902	Salida
46.6902	2	-------	-------	-------	-------	55.0330	47.9705	Salida
47.9705	1	-------	-------	-------	-------	55.0330	52.6690	Salida
52.6690	0	-------	-------	-------	-------	55.0330	-------	Llegada
55.0330	1	0.1868	16.7775	0.9396	0.3114	71.8105	55.3444	Salida
55.3444	0	-------	-------	-------	-------	71.8105	-------	Llegada
71.8105	1	0.7856	2.4132	0.9506	0.2534	74.2237	72.0639	Salida
72.0639	0	-------	-------	-------	-------	74.2237	-------	Llegada
74.2237	1	0.1322	20.2329	0.8779	0.6511	94.4566	74.8747	Salida
74.8747	0	-------	-------	-------	-------	94.4566	-------	Llegada
94.4566	1	0.9649	0.3577	0.9912	0.0443	94.8143	94.5009	Salida
94.5009	0	-------	-------	-------	-------	94.8143	-------	Llegada
94.8143	1	0.9738	0.2657	0.5984	2.5673	95.0799	97.3815	Llegada
95.0799	2	0.8985	1.0700	0.5289	3.1849	96.1499	97.3815	Llegada
96.1499	3	0.2055	15.8234	0.5501	2.9884	111.9733	97.3815	Salida
97.3815	2	-------	-------	-------	-------	111.9733	98.2648	Salida
98.2648	1	-------	-------	-------	-------	111.9733	99.1383	Salida
99.1383	0	-------	-------	-------	-------	111.9733	-------	Llegada
111.9733	1	0.6176	4.8199	0.6995	1.7870	116.7932	113.7603	Salida
113.7603	0	-------	-------	-------	-------	116.7932	-------	Llegada
116.7932	1	0.7630	2.7053	0.9941	0.0298	119.4985	116.8230	Salida
116.8230	0	-------	-------	-------	-------	119.4985	-------	Llegada
119.4985	1	0.0912	23.9516	0.6185	2.4026	143.4500	121.9011	Salida
121.9011	0	-------	-------	-------	-------	143.4500	-------	Llegada
143.4500	1	0.0236	37.4466	0.7785	1.2518	180.8966	144.7018	Salida
144.7018	0	-------	-------	-------	-------	180.8966	-------	Llegada
180.8966	1	0.9244	0.7859	0.9605	0.2016	181.6825	181.0982	Salida
181.0982	0	-------	-------	-------	-------	181.6825	-------	Llegada
181.6825	1	0.8468	1.6624	0.6278	2.3281	183.3449	184.0106	Llegada
183.3449	2	0.9840	0.1609	0.4725	3.7481	183.5058	184.0106	Llegada
183.5058	3	0.5509	5.9614	0.2593	6.7489	189.4673	184.0106	Salida
184.0106	2	-------	-------	-------	-------	189.4673	187.0930	Salida
187.0930	1	-------	-------	-------	-------	189.4673	190.2547	Llegada
189.4673	2	0.7837	2.4376	0.7377	1.5209	191.9049	190.2547	Salida
190.2547	1	-------	-------	-------	-------	191.9049	190.9882	Salida
190.9882	0	-------	-------	-------	-------	191.9049	-------	Llegada
191.9049	1	0.1989	16.1489	0.5693	2.8171	208.0538	194.7220	Salida
194.7220	0	-------	-------	-------	-------	208.0538	-------	Llegada
208.0538	1	0.6883	3.7353	0.3311	5.5262	211.7891	213.5800	Llegada
211.7891	2	0.4472	8.0481	0.6532	2.1296	219.8371	213.5800	Salida
213.5800	1	-------	-------	-------	-------	219.8371	213.9187	Salida
213.9187	0	-------	-------	-------	-------	219.8371	-------	Llegada
219.8371	1	0.3223	11.3226	0.4210	4.3261	231.1597	224.1632	Salida
224.1632	0	-------	-------	-------	-------	231.1597	-------	Llegada
231.1597	1	0.2516	13.7996	0.2208	7.5518	244.9594	238.7116	Salida
238.7116	0	-------	-------	-------	-------	244.9594	-------	Llegada
244.9594	1	0.9498	0.5146	0.4571	3.9145	245.4739	248.8738	Llegada
245.4739	2	0.7709	2.6017	0.5674	2.8335	248.0756	248.3074	Llegada
248.0756	3	0.1566	18.5422	0.5339	3.1378	266.6178	248.3074	Salida
248.3074	2	-------	-------	-------	-------	266.6178	248.8738	Salida
248.8738	1	-------	-------	-------	-------	266.6178	251.2134	Salida
251.2134	0	-------	-------	-------	-------	266.6178	-------	Llegada
266.6178	1	0.5615	5.7722	0.2477	6.9770	272.3901	273.5949	Llegada
272.3901	2	0.1524	18.8155	0.5851	2.6799	291.2056	273.5949	Salida
273.5949	1	-------	-------	-------	-------	291.2056	275.0699	Salida
275.0699	0	-------	-------	-------	-------	291.2056	-------	Llegada
291.2056	1	0.0263	36.3966	0.0768	12.8345	327.6022	304.0400	Salida
304.0400	0	-------	-------	-------	-------	327.6022	-------	Llegada
327.6022	1	0.5456	6.0589	0.8731	0.6785	333.6610	328.2806	Salida
328.2806	0	-------	-------	-------	-------	333.6610	-------	Llegada
333.6610	1	0.7045	3.5023	0.5296	3.1779	337.1633	336.8390	Salida
336.8390	0	-------	-------	-------	-------	337.1633	-------	Llegada
337.1633	1	0.3457	10.6232	0.2555	6.8235	347.7865	343.9868	Salida
343.9868	0	-------	-------	-------	-------	347.7865	-------	Llegada
347.7865	1	0.7889	2.3709	0.1293	10.2270	350.1574	358.0135	Llegada
350.1574	2	0.9932	0.0684	0.9878	0.0612	350.2258	350.2186	Salida
350.2186	1	-------	-------	-------	-------	350.2258	358.0135	Llegada
350.2258	2	0.6986	3.5869	0.6815	1.9174	353.8126	352.1432	Salida
352.1432	1	-------	-------	-------	-------	353.8126	358.0135	Llegada
353.8126	2	0.3190	11.4267	0.1458	9.6287	365.2393	358.0135	Salida
358.0135	1	-------	-------	-------	-------	365.2393	363.4414	Salida
363.4414	0	-------	-------	-------	-------	365.2393	-------	Llegada
365.2393	1	0.3346	10.9467	0.6413	2.2215	376.1860	367.4608	Salida
367.4608	0	-------	-------	-------	-------	376.1860	-------	Llegada
376.1860	1	0.5667	5.6788	0.5862	2.6702	381.8648	378.8562	Salida
378.8562	0	-------	-------	-------	-------	381.8648	-------	Llegada
381.8648	1	0.8621	1.4838	0.5166	3.3027	383.3487	385.1676	Llegada
383.3487	2	0.0433	31.3915	0.6330	2.2863	414.7402	385.1676	Salida
385.1676	1	-------	-------	-------	-------	414.7402	385.6349	Salida
385.6349	0	-------	-------	-------	-------	414.7402	-------	Llegada
414.7402	1	0.0840	24.7735	0.1999	8.0498	439.5137	422.7900	Salida
422.7900	0	-------	-------	-------	-------	439.5137	-------	Llegada
439.5137	1	0.1669	17.9025	0.6454	2.1893	457.4162	441.7029	Salida
441.7029	0	-------	-------	-------	-------	457.4162	-------	Llegada
457.4162	1	0.4476	8.0379	0.3193	5.7086	465.4541	463.1247	Salida
463.1247	0	-------	-------	-------	-------	465.4541	-------	Llegada
465.4541	1	0.2305	14.6741	0.4739	3.7339	480.1282	469.1880	Salida
469.1880	0	-------	-------	-------	-------	480.1282	-------	Llegada
480.1282	1	0.3960	9.2623	0.7761	1.2673	489.3904	481.3955	Salida
481.3955	0	-------	-------	-------	-------	489.3904	-------	Llegada
489.3904	1	0.3470	10.5844	0.1006	11.4845	499.9749	500.8749	Llegada
499.9749	2	0.3057	11.8503	0.6927	1.8362	511.8252	500.8749	Salida
500.8749	1	-------	-------	-------	-------	511.8252	501.8110	Salida
501.8110	0	-------	-------	-------	-------	511.8252	-------	Llegada
511.8252	1	0.3560	10.3275	0.0947	11.7873	522.1526	523.6125	Llegada
522.1526	2	0.8220	1.9604	0.3492	5.2604	524.1130	523.6125	Salida
523.6125	1	-------	-------	-------	-------	524.1130	527.4130	Llegada
524.1130	2	0.0825	24.9503	0.5206	3.2641	549.0633	527.3772	Salida
527.3772	1	-------	-------	-------	-------	549.0633	527.4130	Salida
527.4130	0	-------	-------	-------	-------	549.0633	-------	Llegada
549.0633	1	0.0307	34.8364	0.4015	4.5632	583.8997	553.6265	Salida
553.6265	0	-------	-------	-------	-------	583.8997	-------	Llegada
583.8997	1	0.6663	4.0596	0.3653	5.0346	587.9593	588.9343	Llegada
587.9593	2	0.0427	31.5277	0.2331	7.2822	619.4870	588.9343	Salida
588.9343	1	-------	-------	-------	-------	619.4870	595.2415	Salida
595.2415	0	-------	-------	-------	-------	619.4870	-------	Llegada
619.4870	1	0.9516	0.4963	0.9048	0.5000	619.9833	619.9870	Llegada
619.9833	2	0.7496	2.8817	0.9949	0.0256	622.8650	619.9870	Salida
619.9870	1	-------	-------	-------	-------	622.8650	620.0089	Salida
620.0089	0	-------	-------	-------	-------	622.8650	-------	Llegada
622.8650	1	0.5379	6.2016	0.8336	0.9100	629.0666	623.7750	Salida
623.7750	0	-------	-------	-------	-------	629.0666	-------	Llegada
629.0666	1	0.1948	16.3580	0.7048	1.7494	645.4247	630.8160	Salida
630.8160	0	-------	-------	-------	-------	645.4247	-------	Llegada
645.4247	1	0.4790	7.3601	0.6424	2.2125	652.7848	647.6372	Salida
647.6372	0	-------	-------	-------	-------	652.7848	-------	Llegada
652.7848	1	0.0240	37.2773	0.7095	1.7157	690.0622	654.5005	Salida
654.5005	0	-------	-------	-------	-------	690.0622	-------	Llegada
690.0622	1	0.1163	21.5147	0.4201	4.3364	711.5769	694.3986	Salida
694.3986	0	-------	-------	-------	-------	711.5769	-------	Llegada
711.5769	1	0.4857	7.2226	0.4633	3.8468	718.7995	715.4237	Salida
715.4237	0	-------	-------	-------	-------	718.7995	-------	Llegada
718.7995	1	0.5207	6.5265	0.7914	1.1698	725.3260	719.9693	Salida
719.9693	0	-------	-------	-------	-------	725.3260	-------	Llegada
725.3260	1	0.1560	18.5816	0.8767	0.6580	743.9076	725.9840	Salida
725.9840	0	-------	-------	-------	-------	743.9076	-------	Llegada
743.9076	1	0.8861	1.2098	0.9779	0.1115	745.1174	744.0192	Salida
744.0192	0	-------	-------	-------	-------	745.1174	-------	Llegada
745.1174	1	0.2259	14.8765	0.9685	0.1598	759.9939	745.2772	Salida
745.2772	0	-------	-------	-------	-------	759.9939	-------	Llegada
759.9939	1	0.4985	6.9613	0.2566	6.8012	766.9552	766.7952	Salida
766.7952	0	-------	-------	-------	-------	766.9552	-------	Llegada
766.9552	1	0.3700	9.9423	0.1648	9.0136	776.8975	775.9689	Salida
775.9689	0	-------	-------	-------	-------	776.8975	-------	Llegada
776.8975	1	0.6219	4.7491	0.4127	4.4247	781.6466	781.3222	Salida
781.3222	0	-------	-------	-------	-------	781.6466	-------	Llegada
781.6466	1	0.3979	9.2152	0.5735	2.7798	790.8618	784.4264	Salida
784.4264	0	-------	-------	-------	-------	790.8618	-------	Llegada
790.8618	1	0.3176	11.4703	0.1475	9.5681	802.3322	800.4299	Salida
800.4299	0	-------	-------	-------	-------	802.3322	-------	Llegada
802.3322	1	0.5684	5.6489	0.8554	0.7807	807.9810	803.1129	Salida
803.1129	0	-------	-------	-------	-------	807.9810	-------	Llegada
807.9810	1	0.9811	0.1904	0.7632	1.3510	808.1714	809.3321	Llegada
808.1714	2	0.5602	5.7944	0.4602	3.8809	813.9658	809.3321	Salida
809.3321	1	-------	-------	-------	-------	813.9658	812.0523	Salida
812.0523	0	-------	-------	-------	-------	813.9658	-------	Llegada
813.9658	1	0.4056	9.0228	0.5843	2.6871	822.9886	816.6529	Salida
816.6529	0	-------	-------	-------	-------	822.9886	-------	Llegada
822.9886	1	0.1697	17.7369	0.5220	3.2509	840.7255	826.2395	Salida
826.2395	0	-------	-------	-------	-------	840.7255	-------	Llegada
840.7255	1	0.0043	54.3760	0.6554	2.1128	895.1015	842.8384	Salida
842.8384	0	-------	-------	-------	-------	895.1015	-------	Llegada
895.1015	1	0.9853	0.1484	0.5250	3.2217	895.2500	898.3232	Llegada
895.2500	2	0.4468	8.0575	0.1412	9.7870	903.3074	898.3232	Salida
898.3232	1	-------	-------	-------	-------	903.3074	905.0370	Llegada
903.3074	2	0.4017	9.1204	0.3328	5.5010	912.4278	905.0370	Salida
905.0370	1	-------	-------	-------	-------	912.4278	908.8084	Salida
908.8084	0	-------	-------	-------	-------	912.4278	-------	Llegada
912.4278	1	0.1192	21.2727	0.6276	2.3292	933.7005	914.7570	Salida
914.7570	0	-------	-------	-------	-------	933.7005	-------	Llegada
933.7005	1	0.3014	11.9948	0.6177	2.4090	945.6953	936.1095	Salida
936.1095	0	-------	-------	-------	-------	945.6953	-------	Llegada
945.6953	1	0.8842	1.2307	0.6714	1.9922	946.9259	947.6875	Llegada
946.9259	2	0.7825	2.4523	0.5061	3.4046	949.3783	947.6875	Salida
947.6875	1	-------	-------	-------	-------	949.3783	950.3306	Llegada
949.3783	2	0.0841	24.7572	0.1804	8.5619	974.1355	950.3306	Salida
950.3306	1	-------	-------	-------	-------	974.1355	957.9402	Salida
957.9402	0	-------	-------	-------	-------	974.1355	-------	Llegada
974.1355	1	0.0797	25.2986	0.4017	4.5605	999.4341	978.6960	Salida
978.6960	0	-------	-------	-------	-------	999.4341	-------	Llegada
999.4341	1	0.3280	11.1480	0.6481	2.1686	1010.5821	1001.6027	Salida
1001.6027	0	-------	-------	-------	-------	1010.5821	-------	Llegada
1010.5821	1	0.2571	13.5824	0.3091	5.8701	1024.1644	1016.4521	Salida
1016.4521	0	-------	-------	-------	-------	1024.1644	-------	Llegada
1024.1644	1	0.4113	8.8839	0.8173	1.0086	1033.0484	1025.1730	Salida
1025.1730	0	-------	-------	-------	-------	1033.0484	-------	Llegada
1033.0484	1	0.7693	2.6229	0.8170	1.0108	1035.6713	1034.0592	Salida
1034.0592	0	-------	-------	-------	-------	1035.6713	-------	Llegada
1035.6713	1	0.4016	9.1235	0.9390	0.3147	1044.7947	1035.9860	Salida
1035.9860	0	-------	-------	-------	-------	1044.7947	-------	Llegada
1044.7947	1	0.3389	10.8200	0.4059	4.5079	1055.6147	1049.3026	Salida
1049.3026	0	-------	-------	-------	-------	1055.6147	-------	Llegada
1055.6147	1	0.5944	5.2028	0.3242	5.6323	1060.8175	1061.2470	Llegada
1060.8175	2	0.9309	0.7156	0.0411	15.9578	1061.5331	1061.2470	Salida
1061.2470	1	-------	-------	-------	-------	1061.5331	1076.7753	Llegada
1061.5331	2	0.4654	7.6485	0.3326	5.5033	1069.1815	1067.0364	Salida
1067.0364	1	-------	-------	-------	-------	1069.1815	1076.7753	Llegada
1069.1815	2	0.3739	9.8373	0.5846	2.6844	1079.0189	1071.8660	Salida
1071.8660	1	-------	-------	-------	-------	1079.0189	1076.7753	Salida
1076.7753	0	-------	-------	-------	-------	1079.0189	-------	Llegada
1079.0189	1	0.9603	0.4056	0.6753	1.9632	1079.4244	1080.9821	Llegada
1079.4244	2	0.2022	15.9830	0.8445	0.8453	1095.4074	1080.2697	Salida
1080.2697	1	-------	-------	-------	-------	1095.4074	1080.9821	Salida
1080.9821	0	-------	-------	-------	-------	1095.4074	-------	Llegada
1095.4074	1	0.3466	10.5951	0.9848	0.0768	1106.0025	1095.4841	Salida
1095.4841	0	-------	-------	-------	-------	1106.0025	-------	Llegada
1106.0025	1	0.3506	10.4809	0.4307	4.2114	1116.4834	1110.2139	Salida
1110.2139	0	-------	-------	-------	-------	1116.4834	-------	Llegada
1116.4834	1	0.1652	18.0061	0.4303	4.2166	1134.4895	1120.7000	Salida
1120.7000	0	-------	-------	-------	-------	1134.4895	-------	Llegada
1134.4895	1	0.8324	1.8343	0.4932	3.5344	1136.3238	1138.0239	Llegada
1136.3238	2	0.0784	25.4628	0.0895	12.0664	1161.7866	1138.0239	Salida
1138.0239	1	-------	-------	-------	-------	1161.7866	1148.3901	Salida
1148.3901	0	-------	-------	-------	-------	1161.7866	-------	Llegada
1161.7866	1	0.8023	2.2027	0.4897	3.5699	1163.9893	1165.3566	Llegada
1163.9893	2	0.9068	0.9778	0.5716	2.7966	1164.9671	1165.3566	Llegada
1164.9671	3	0.3066	11.8206	0.3084	5.8814	1176.7877	1165.3566	Salida
1165.3566	2	-------	-------	-------	-------	1176.7877	1166.7860	Salida
1166.7860	1	-------	-------	-------	-------	1176.7877	1170.8485	Salida
1170.8485	0	-------	-------	-------	-------	1176.7877	-------	Llegada
1176.7877	1	0.5106	6.7220	0.6456	2.1882	1183.5097	1178.9759	Salida
1178.9759	0	-------	-------	-------	-------	1183.5097	-------	Llegada
1183.5097	1	0.7144	3.3637	0.1049	11.2718	1186.8734	1194.7815	Llegada
1186.8734	2	0.9697	0.3072	0.6453	2.1902	1187.1806	1189.0636	Llegada
1187.1806	3	0.1460	19.2382	0.4352	4.1603	1206.4188	1189.0636	Salida
1189.0636	2	-------	-------	-------	-------	1206.4188	1191.3409	Salida
1191.3409	1	-------	-------	-------	-------	1206.4188	1194.7815	Salida
1194.7815	0	-------	-------	-------	-------	1206.4188	-------	Llegada
1206.4188	1	0.9780	0.2230	0.5200	3.2700	1206.6418	1209.6888	Llegada
1206.6418	2	0.0197	39.2613	0.9382	0.3189	1245.9031	1206.9607	Salida
1206.9607	1	-------	-------	-------	-------	1245.9031	1209.6888	Salida
1209.6888	0	-------	-------	-------	-------	1245.9031	-------	Llegada
1245.9031	1	0.1952	16.3360	0.2220	7.5263	1262.2391	1253.4294	Salida
1253.4294	0	-------	-------	-------	-------	1262.2391	-------	Llegada
1262.2391	1	0.7827	2.4505	0.5419	3.0638	1264.6895	1265.3029	Llegada
1264.6895	2	0.2067	15.7637	0.1333	10.0767	1280.4533	1265.3029	Salida
1265.3029	1	-------	-------	-------	-------	1280.4533	1274.7662	Salida
1274.7662	0	-------	-------	-------	-------	1280.4533	-------	Llegada
1280.4533	1	0.9726	0.2780	0.3719	4.9454	1280.7313	1285.3986	Llegada
1280.7313	2	0.5636	5.7350	0.8050	1.0846	1286.4663	1281.8159	Salida
1281.8159	1	-------	-------	-------	-------	1286.4663	1285.3986	Salida
1285.3986	0	-------	-------	-------	-------	1286.4663	-------	Llegada
1286.4663	1	0.8651	1.4491	0.6419	2.2164	1287.9154	1288.6827	Llegada
1287.9154	2	0.8945	1.1148	0.6674	2.0218	1289.0301	1288.6827	Salida
1288.6827	1	-------	-------	-------	-------	1289.0301	1289.9372	Llegada
1289.0301	2	0.1316	20.2790	0.8014	1.1073	1309.3091	1289.9372	Salida
1289.9372	1	-------	-------	-------	-------	1309.3091	1290.1374	Salida
1290.1374	0	-------	-------	-------	-------	1309.3091	-------	Llegada
1309.3091	1	0.2390	14.3131	0.4383	4.1247	1323.6222	1313.4338	Salida
1313.4338	0	-------	-------	-------	-------	1323.6222	-------	Llegada
1323.6222	1	0.1098	22.0925	0.7496	1.4412	1345.7147	1325.0634	Salida
1325.0634	0	-------	-------	-------	-------	1345.7147	-------	Llegada
1345.7147	1	0.0838	24.7904	0.8241	0.9671	1370.5051	1346.6818	Salida
1346.6818	0	-------	-------	-------	-------	1370.5051	-------	Llegada
1370.5051	1	0.8545	1.5721	0.0536	14.6339	1372.0772	1385.1390	Llegada
1372.0772	2	0.4694	7.5621	0.0006	37.3551	1379.6393	1385.1390	Llegada
1379.6393	3	0.4887	7.1596	0.4474	4.0216	1386.7990	1383.6609	Salida
1383.6609	2	-------	-------	-------	-------	1386.7990	1385.1390	Salida
1385.1390	1	-------	-------	-------	-------	1386.7990	1409.4323	Llegada
1386.7990	2	0.5205	6.5291	0.5084	3.3820	1393.3280	1390.1810	Salida
1390.1810	1	-------	-------	-------	-------	1393.3280	1409.4323	Llegada
1393.3280	2	0.3856	9.5295	0.7158	1.6721	1402.8576	1395.0001	Salida
1395.0001	1	-------	-------	-------	-------	1402.8576	1409.4323	Llegada
1402.8576	2	0.7304	3.1416	0.1683	8.9110	1405.9992	1409.4323	Llegada
1405.9992	3	0.2576	13.5632	0.9371	0.3247	1419.5623	1406.3239	Salida
1406.3239	2	-------	-------	-------	-------	1419.5623	1409.4323	Salida
1409.4323	1	-------	-------	-------	-------	1419.5623	1411.7686	Salida
1411.7686	0	-------	-------	-------	-------	1419.5623	-------	Llegada
1419.5623	1	0.3015	11.9885	0.2302	7.3443	1431.5508	1426.9066	Salida
1426.9066	0	-------	-------	-------	-------	1431.5508	-------	Llegada
1431.5508	1	0.3090	11.7426	0.8651	0.7246	1443.2934	1432.2754	Salida
1432.2754	0	-------	-------	-------	-------	1443.2934	-------	Llegada
1443.2934	1	0.0352	33.4740	0.1741	8.7393	1476.7674	1452.0327	Salida
1452.0327	0	-------	-------	-------	-------	1476.7674	-------	Llegada
1476.7674	1	0.5070	6.7921	0.9297	0.3645	1483.5595	1477.1320	Salida
1477.1320	0	-------	-------	-------	-------	1483.5595	-------	Llegada
1483.5595	1	0.8416	1.7251	0.6386	2.2421	1485.2846	1485.8016	Llegada
1485.2846	2	0.7310	3.1329	0.0805	12.5946	1488.4174	1485.8016	Salida
1485.8016	1	-------	-------	-------	-------	1488.4174	1497.8791	Llegada
1488.4174	2	0.0769	25.6538	0.8408	0.8669	1514.0712	1489.2843	Salida
1489.2843	1	-------	-------	-------	-------	1514.0712	1497.8791	Salida
1497.8791	0	-------	-------	-------	-------	1514.0712	-------	Llegada
1514.0712	1	0.8301	1.8617	0.1607	9.1406	1515.9329	1523.2118	Llegada
1515.9329	2	0.6650	4.0802	0.6847	1.8942	1520.0131	1517.8272	Salida
1517.8272	1	-------	-------	-------	-------	1520.0131	1523.2118	Llegada
1520.0131	2	0.2143	15.4046	0.1344	10.0344	1535.4177	1523.2118	Salida
1523.2118	1	-------	-------	-------	-------	1535.4177	1530.0476	Salida
1530.0476	0	-------	-------	-------	-------	1535.4177	-------	Llegada
1535.4177	1	0.6852	3.7802	0.7030	1.7620	1539.1978	1537.1796	Salida
1537.1796	0	-------	-------	-------	-------	1539.1978	-------	Llegada
1539.1978	1	0.5818	5.4163	0.2058	7.9055	1544.6141	1547.1033	Llegada
1544.6141	2	0.2114	15.5379	0.9674	0.1657	1560.1520	1544.7798	Salida
1544.7798	1	-------	-------	-------	-------	1560.1520	1547.1033	Salida
1547.1033	0	-------	-------	-------	-------	1560.1520	-------	Llegada
