SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
4203.4278	0	-------	-------	-------	-------	4227.5785	-------	Llegada
4227.5785	1	0.2444	21.1344	0.2276	19.2412	4248.7129	4246.8196	Salida
4246.8196	0	-------	-------	-------	-------	4248.7129	-------	Llegada
4248.7129	1	0.3301	16.6266	0.3090	15.2658	4265.3395	4263.9787	Salida
4263.9787	0	-------	-------	-------	-------	4265.3395	-------	Llegada
4265.3395	1	0.6366	6.7734	0.9842	0.2068	4272.1129	4265.5463	Salida
4265.5463	0	-------	-------	-------	-------	4272.1129	-------	Llegada
4272.1129	1	0.7190	4.9477	0.1652	23.4058	4277.0606	4295.5187	Llegada
4277.0606	2	0.8397	2.6204	0.4296	10.9836	4279.6811	4288.0443	Llegada
4279.6811	3	0.2742	19.4086	0.5792	7.1003	4299.0896	4286.7814	Salida
4286.7814	2	-------	-------	-------	-------	4299.0896	4288.0443	Salida
4288.0443	1	-------	-------	-------	-------	4299.0896	4295.5187	Salida
4295.5187	0	-------	-------	-------	-------	4299.0896	-------	Llegada
4299.0896	1	0.4810	10.9780	0.0718	34.2427	4310.0676	4333.3324	Llegada
4310.0676	2	0.3679	15.0008	0.2852	16.3097	4325.0684	4326.3774	Llegada
4325.0684	3	0.1261	31.0554	0.6652	5.2993	4356.1238	4326.3774	Salida
4326.3774	2	-------	-------	-------	-------	4356.1238	4330.3677	Salida
4330.3677	1	-------	-------	-------	-------	4356.1238	4333.3324	Salida
4333.3324	0	-------	-------	-------	-------	4356.1238	-------	Llegada
4356.1238	1	0.1484	28.6222	0.6026	6.5855	4384.7460	4362.7093	Salida
4362.7093	0	-------	-------	-------	-------	4384.7460	-------	Llegada
4384.7460	1	0.5732	8.3483	0.3048	15.4465	4393.0943	4400.1926	Llegada
4393.0943	2	0.8072	3.2136	0.1822	22.1379	4396.3078	4400.1926	Llegada
4396.3078	3	0.2637	19.9922	0.6497	5.6070	4416.3000	4400.1926	Salida
4400.1926	2	-------	-------	-------	-------	4416.3000	4401.9148	Salida
4401.9148	1	-------	-------	-------	-------	4416.3000	4415.2321	Salida
4415.2321	0	-------	-------	-------	-------	4416.3000	-------	Llegada
4416.3000	1	0.0462	46.1138	0.8007	2.8896	4462.4139	4419.1897	Salida
4419.1897	0	-------	-------	-------	-------	4462.4139	-------	Llegada
4462.4139	1	0.4958	10.5229	0.1498	24.6767	4472.9368	4487.0905	Llegada
4472.9368	2	0.2692	19.6827	0.7402	3.9104	4492.6195	4476.8472	Salida
4476.8472	1	-------	-------	-------	-------	4492.6195	4487.0905	Salida
4487.0905	0	-------	-------	-------	-------	4492.6195	-------	Llegada
4492.6195	1	0.3775	14.6146	0.5993	6.6557	4507.2340	4499.2752	Salida
4499.2752	0	-------	-------	-------	-------	4507.2340	-------	Llegada
4507.2340	1	0.0493	45.1593	0.0141	55.4124	4552.3933	4562.6464	Llegada
4552.3933	2	0.5835	8.0800	0.7683	3.4265	4560.4733	4555.8198	Salida
4555.8198	1	-------	-------	-------	-------	4560.4733	4562.6464	Llegada
4560.4733	2	0.1793	25.7793	0.4232	11.1777	4586.2527	4562.6464	Salida
4562.6464	1	-------	-------	-------	-------	4586.2527	4571.6510	Salida
4571.6510	0	-------	-------	-------	-------	4586.2527	-------	Llegada
4586.2527	1	0.1979	24.3000	0.4535	10.2796	4610.5526	4596.5322	Salida
4596.5322	0	-------	-------	-------	-------	4610.5526	-------	Llegada
4610.5526	1	0.0024	90.5099	0.6789	5.0345	4701.0625	4615.5871	Salida
4615.5871	0	-------	-------	-------	-------	4701.0625	-------	Llegada
4701.0625	1	0.5253	9.6569	0.3703	12.9163	4710.7194	4713.9788	Llegada
4710.7194	2	0.9641	0.5484	0.6514	5.5715	4711.2677	4713.9788	Llegada
4711.2677	3	0.0355	50.0840	0.1125	28.4075	4761.3518	4713.9788	Salida
4713.9788	2	-------	-------	-------	-------	4761.3518	4716.2908	Salida
4716.2908	1	-------	-------	-------	-------	4761.3518	4739.6753	Salida
4739.6753	0	-------	-------	-------	-------	4761.3518	-------	Llegada
4761.3518	1	0.2540	20.5568	0.6087	6.4545	4781.9086	4767.8063	Salida
4767.8063	0	-------	-------	-------	-------	4781.9086	-------	Llegada
4781.9086	1	0.4172	13.1119	0.0611	36.3278	4795.0205	4818.2364	Llegada
4795.0205	2	0.7908	3.5205	0.6810	4.9953	4798.5409	4800.0157	Llegada
4798.5409	3	0.7108	5.1203	0.8370	2.3126	4803.6612	4800.0157	Salida
4800.0157	2	-------	-------	-------	-------	4803.6612	4800.8535	Salida
4800.8535	1	-------	-------	-------	-------	4803.6612	4818.2364	Llegada
4803.6612	2	0.4817	10.9580	0.2066	20.4983	4814.6191	4818.2364	Llegada
4814.6191	3	0.9869	0.1982	0.7509	3.7245	4814.8174	4818.2364	Llegada
4814.8174	4	0.9469	0.8191	0.3643	13.1262	4815.6364	4818.2364	Llegada
4815.6364	5	0.3502	15.7390	-------	-------	4831.3755	4818.2364	Salida
4818.2364	4	-------	-------	0.9961	0.0505	4831.3755	4818.2869	Salida
4818.2869	3	-------	-------	-------	-------	4831.3755	4818.3437	Salida
4818.3437	2	-------	-------	-------	-------	4831.3755	4824.1595	Salida
4824.1595	1	-------	-------	-------	-------	4831.3755	4827.9436	Salida
4827.9436	0	-------	-------	-------	-------	4831.3755	-------	Llegada
4831.3755	1	0.3784	14.5765	0.9337	0.8916	4845.9520	4832.2670	Salida
4832.2670	0	-------	-------	-------	-------	4845.9520	-------	Llegada
4845.9520	1	0.7644	4.0296	0.5577	7.5905	4849.9816	4853.5426	Llegada
4849.9816	2	0.3570	15.4522	0.9623	0.4993	4865.4339	4850.4810	Salida
4850.4810	1	-------	-------	-------	-------	4865.4339	4853.5426	Salida
4853.5426	0	-------	-------	-------	-------	4865.4339	-------	Llegada
4865.4339	1	0.0112	67.3288	0.3593	13.3050	4932.7627	4878.7388	Salida
4878.7388	0	-------	-------	-------	-------	4932.7627	-------	Llegada
4932.7627	1	0.6412	6.6656	0.5365	8.0941	4939.4283	4940.8568	Llegada
4939.4283	2	0.7296	4.7287	0.6053	6.5258	4944.1570	4940.8568	Salida
4940.8568	1	-------	-------	-------	-------	4944.1570	4945.9540	Llegada
4944.1570	2	0.1880	25.0720	0.7651	3.4811	4969.2290	4945.9540	Salida
4945.9540	1	-------	-------	-------	-------	4969.2290	4947.6380	Salida
4947.6380	0	-------	-------	-------	-------	4969.2290	-------	Llegada
4969.2290	1	0.7178	4.9738	0.4420	10.6149	4974.2028	4979.8439	Llegada
4974.2028	2	0.3737	14.7630	0.1350	26.0311	4988.9657	4979.8439	Salida
4979.8439	1	-------	-------	-------	-------	4988.9657	5000.2339	Llegada
4988.9657	2	0.5031	10.3041	0.1645	23.4591	4999.2699	5000.2339	Llegada
4999.2699	3	0.8160	3.0506	0.2139	20.0479	5002.3205	5000.2339	Salida
5000.2339	2	-------	-------	-------	-------	5002.3205	5012.4249	Llegada
5002.3205	3	0.0016	96.7315	0.2976	15.7550	5099.0520	5012.4249	Salida
5012.4249	2	-------	-------	-------	-------	5099.0520	5018.0755	Salida
5018.0755	1	-------	-------	-------	-------	5099.0520	5019.3177	Salida
5019.3177	0	-------	-------	-------	-------	5099.0520	-------	Llegada
5099.0520	1	0.4206	12.9926	0.9885	0.1510	5112.0446	5099.2030	Salida
5099.2030	0	-------	-------	-------	-------	5112.0446	-------	Llegada
5112.0446	1	0.0485	45.3894	0.3674	13.0163	5157.4340	5125.0609	Salida
5125.0609	0	-------	-------	-------	-------	5157.4340	-------	Llegada
5157.4340	1	0.3528	15.6287	0.3987	11.9539	5173.0627	5169.3880	Salida
5169.3880	0	-------	-------	-------	-------	5173.0627	-------	Llegada
5173.0627	1	0.3635	15.1780	0.7312	4.0700	5188.2407	5177.1327	Salida
5177.1327	0	-------	-------	-------	-------	5188.2407	-------	Llegada
5188.2407	1	0.3324	16.5202	0.1280	26.7286	5204.7609	5214.9693	Llegada
5204.7609	2	0.2889	18.6242	0.6894	4.8356	5223.3851	5209.5965	Salida
5209.5965	1	-------	-------	-------	-------	5223.3851	5214.9693	Salida
5214.9693	0	-------	-------	-------	-------	5223.3851	-------	Llegada
5223.3851	1	0.0903	36.0733	0.3002	15.6450	5259.4584	5239.0301	Salida
5239.0301	0	-------	-------	-------	-------	5259.4584	-------	Llegada
5259.4584	1	0.0487	45.3230	0.7315	4.0645	5304.7814	5263.5229	Salida
5263.5229	0	-------	-------	-------	-------	5304.7814	-------	Llegada
5304.7814	1	0.8367	2.6746	0.7783	3.2578	5307.4560	5308.0393	Llegada
5307.4560	2	0.3368	16.3226	0.0247	48.1336	5323.7786	5308.0393	Salida
5308.0393	1	-------	-------	-------	-------	5323.7786	5355.5896	Llegada
5323.7786	2	0.5434	9.1483	0.0546	37.7965	5332.9268	5355.5896	Llegada
5332.9268	3	0.4666	11.4335	0.9172	1.1242	5344.3603	5334.0511	Salida
5334.0511	2	-------	-------	-------	-------	5344.3603	5355.5896	Llegada
5344.3603	3	0.1896	24.9404	0.9697	0.3995	5369.3007	5344.7599	Salida
5344.7599	2	-------	-------	-------	-------	5369.3007	5355.5896	Salida
5355.5896	1	-------	-------	-------	-------	5369.3007	5361.5751	Salida
5361.5751	0	-------	-------	-------	-------	5369.3007	-------	Llegada
5369.3007	1	0.0817	37.5702	0.0056	67.4054	5406.8709	5436.7062	Llegada
5406.8709	2	0.1837	25.4203	0.0833	32.3114	5432.2912	5436.7062	Llegada
5432.2912	3	0.3032	17.8992	0.6042	6.5497	5450.1904	5436.7062	Salida
5436.7062	2	-------	-------	-------	-------	5450.1904	5438.8409	Salida
5438.8409	1	-------	-------	-------	-------	5450.1904	5439.1823	Salida
5439.1823	0	-------	-------	-------	-------	5450.1904	-------	Llegada
5450.1904	1	0.0717	39.5210	0.3517	13.5834	5489.7115	5463.7738	Salida
5463.7738	0	-------	-------	-------	-------	5489.7115	-------	Llegada
5489.7115	1	0.9716	0.4316	0.4245	11.1384	5490.1431	5500.8499	Llegada
5490.1431	2	0.7504	4.3064	0.3352	14.2104	5494.4495	5500.8499	Llegada
5494.4495	3	0.1557	27.8965	0.0829	32.3773	5522.3460	5500.8499	Salida
5500.8499	2	-------	-------	-------	-------	5522.3460	5504.3535	Salida
5504.3535	1	-------	-------	-------	-------	5522.3460	5526.8269	Llegada
5522.3460	2	0.4631	11.5461	0.4446	10.5368	5533.8921	5526.8269	Salida
5526.8269	1	-------	-------	-------	-------	5533.8921	5532.8828	Salida
5532.8828	0	-------	-------	-------	-------	5533.8921	-------	Llegada
5533.8921	1	0.7722	3.8769	0.5534	7.6916	5537.7690	5541.5837	Llegada
5537.7690	2	0.7448	4.4200	0.8210	2.5646	5542.1890	5540.3336	Salida
5540.3336	1	-------	-------	-------	-------	5542.1890	5541.5837	Salida
5541.5837	0	-------	-------	-------	-------	5542.1890	-------	Llegada
5542.1890	1	0.2849	18.8336	0.5815	7.0486	5561.0226	5549.2376	Salida
5549.2376	0	-------	-------	-------	-------	5561.0226	-------	Llegada
5561.0226	1	0.5993	7.6799	0.6217	6.1780	5568.7026	5567.2006	Salida
5567.2006	0	-------	-------	-------	-------	5568.7026	-------	Llegada
5568.7026	1	0.6061	7.5099	0.1427	25.3099	5576.2125	5594.0125	Llegada
5576.2125	2	0.6764	5.8655	0.0728	34.0691	5582.0779	5594.0125	Llegada
5582.0779	3	0.0599	42.2346	0.8660	1.8705	5624.3125	5583.9485	Salida
5583.9485	2	-------	-------	-------	-------	5624.3125	5594.0125	Salida
5594.0125	1	-------	-------	-------	-------	5624.3125	5610.2816	Salida
5610.2816	0	-------	-------	-------	-------	5624.3125	-------	Llegada
5624.3125	1	0.0425	47.3785	0.1416	25.4146	5671.6911	5649.7272	Salida
5649.7272	0	-------	-------	-------	-------	5671.6911	-------	Llegada
5671.6911	1	0.8716	2.0616	0.2261	19.3256	5673.7527	5691.0167	Llegada
5673.7527	2	0.2249	22.3846	0.1748	22.6726	5696.1373	5691.0167	Salida
5691.0167	1	-------	-------	-------	-------	5696.1373	5696.4252	Llegada
5696.1373	2	0.8304	2.7885	0.2966	15.8002	5698.9258	5696.4252	Salida
5696.4252	1	-------	-------	-------	-------	5698.9258	5711.9375	Llegada
5698.9258	2	0.5265	9.6212	0.8020	2.8685	5708.5470	5701.7943	Salida
5701.7943	1	-------	-------	-------	-------	5708.5470	5711.9375	Llegada
5708.5470	2	0.7211	4.9045	0.2770	16.6891	5713.4515	5711.9375	Salida
5711.9375	1	-------	-------	-------	-------	5713.4515	5725.2361	Llegada
5713.4515	2	0.1372	29.7983	0.8768	1.7089	5743.2498	5715.1604	Salida
5715.1604	1	-------	-------	-------	-------	5743.2498	5725.2361	Salida
5725.2361	0	-------	-------	-------	-------	5743.2498	-------	Llegada
5743.2498	1	0.3599	15.3310	0.6003	6.6342	5758.5807	5749.8840	Salida
5749.8840	0	-------	-------	-------	-------	5758.5807	-------	Llegada
5758.5807	1	0.3214	17.0240	0.1321	26.3154	5775.6047	5784.8961	Llegada
5775.6047	2	0.1537	28.0904	0.0662	35.2910	5803.6952	5784.8961	Salida
5784.8961	1	-------	-------	-------	-------	5803.6952	5810.8957	Llegada
5803.6952	2	0.9531	0.7212	0.4386	10.7136	5804.4164	5810.8957	Llegada
5804.4164	3	0.6477	6.5150	0.5524	7.7163	5810.9314	5810.8957	Salida
5810.8957	2	-------	-------	-------	-------	5810.9314	5812.1327	Llegada
5810.9314	3	0.0604	42.1105	0.2538	17.8245	5853.0419	5812.1327	Salida
5812.1327	2	-------	-------	-------	-------	5853.0419	5814.4087	Salida
5814.4087	1	-------	-------	-------	-------	5853.0419	5828.7559	Salida
5828.7559	0	-------	-------	-------	-------	5853.0419	-------	Llegada
5853.0419	1	0.6951	5.4562	0.7367	3.9721	5858.4980	5857.0139	Salida
5857.0139	0	-------	-------	-------	-------	5858.4980	-------	Llegada
5858.4980	1	0.3266	16.7864	0.7549	3.6546	5875.2844	5862.1526	Salida
5862.1526	0	-------	-------	-------	-------	5875.2844	-------	Llegada
5875.2844	1	0.6027	7.5948	0.3691	12.9582	5882.8792	5888.2426	Llegada
5882.8792	2	0.8965	1.6388	0.4743	9.6969	5884.5179	5888.2426	Llegada
5884.5179	3	0.5952	7.7827	0.1214	27.4173	5892.3007	5888.2426	Salida
5888.2426	2	-------	-------	-------	-------	5892.3007	5892.5761	Llegada
5892.3007	3	0.6491	6.4823	0.4256	11.1064	5898.7829	5892.5761	Salida
5892.5761	2	-------	-------	-------	-------	5898.7829	5903.4071	Llegada
5898.7829	3	0.4179	13.0860	0.1757	22.6098	5911.8689	5903.4071	Salida
5903.4071	2	-------	-------	-------	-------	5911.8689	5911.9352	Llegada
5911.8689	3	0.2276	22.2053	0.1391	25.6475	5934.0743	5911.9352	Salida
5911.9352	2	-------	-------	-------	-------	5934.0743	5921.3927	Salida
5921.3927	1	-------	-------	-------	-------	5934.0743	5937.5165	Llegada
5934.0743	2	0.4526	11.8896	0.3647	13.1120	5945.9639	5937.5165	Salida
5937.5165	1	-------	-------	-------	-------	5945.9639	5947.1862	Llegada
5945.9639	2	0.0159	62.1483	0.8125	2.6993	6008.1122	5947.1862	Salida
5947.1862	1	-------	-------	-------	-------	6008.1122	5948.6632	Salida
5948.6632	0	-------	-------	-------	-------	6008.1122	-------	Llegada
6008.1122	1	0.9650	0.5340	0.3373	14.1276	6008.6462	6022.2397	Llegada
6008.6462	2	0.9446	0.8551	0.1187	27.7014	6009.5013	6022.2397	Llegada
6009.5013	3	0.4035	13.6122	0.8976	1.4037	6023.1134	6010.9050	Salida
6010.9050	2	-------	-------	-------	-------	6023.1134	6022.2397	Salida
6022.2397	1	-------	-------	-------	-------	6023.1134	6036.3476	Llegada
6023.1134	2	0.5574	8.7683	0.0512	38.6271	6031.8818	6036.3476	Llegada
6031.8818	3	0.4500	11.9775	0.6177	6.2624	6043.8593	6036.3476	Salida
6036.3476	2	-------	-------	-------	-------	6043.8593	6038.1442	Salida
6038.1442	1	-------	-------	-------	-------	6043.8593	6061.7405	Llegada
6043.8593	2	0.3051	17.8087	0.1451	25.0967	6061.6679	6061.7405	Llegada
6061.6679	3	0.3544	15.5582	0.6316	5.9727	6077.2262	6061.7405	Salida
6061.7405	2	-------	-------	-------	-------	6077.2262	6067.6407	Salida
6067.6407	1	-------	-------	-------	-------	6077.2262	6068.9560	Salida
6068.9560	0	-------	-------	-------	-------	6077.2262	-------	Llegada
6077.2262	1	0.9000	1.5803	0.9572	0.5693	6078.8064	6077.7955	Salida
6077.7955	0	-------	-------	-------	-------	6078.8064	-------	Llegada
6078.8064	1	0.0007	108.9810	0.7965	2.9577	6187.7874	6081.7641	Salida
6081.7641	0	-------	-------	-------	-------	6187.7874	-------	Llegada
6187.7874	1	0.4315	12.6090	0.5959	6.7298	6200.3965	6194.5172	Salida
6194.5172	0	-------	-------	-------	-------	6200.3965	-------	Llegada
6200.3965	1	0.9179	1.2855	0.0806	32.7436	6201.6820	6233.1401	Llegada
6201.6820	2	0.0215	57.6167	0.3358	14.1855	6259.2987	6215.8674	Salida
6215.8674	1	-------	-------	-------	-------	6259.2987	6233.1401	Salida
6233.1401	0	-------	-------	-------	-------	6259.2987	-------	Llegada
6259.2987	1	0.2562	20.4258	0.2490	18.0725	6279.7245	6277.3712	Salida
6277.3712	0	-------	-------	-------	-------	6279.7245	-------	Llegada
6279.7245	1	0.4749	11.1707	0.7089	4.4731	6290.8952	6284.1976	Salida
6284.1976	0	-------	-------	-------	-------	6290.8952	-------	Llegada
6290.8952	1	0.6138	7.3225	0.4907	9.2538	6298.2177	6300.1490	Llegada
6298.2177	2	0.5214	9.7696	0.5788	7.1089	6307.9872	6300.1490	Salida
6300.1490	1	-------	-------	-------	-------	6307.9872	6305.3266	Salida
6305.3266	0	-------	-------	-------	-------	6307.9872	-------	Llegada
6307.9872	1	0.8281	2.8301	0.4660	9.9277	6310.8173	6317.9149	Llegada
6310.8173	2	0.6975	5.4036	0.2316	19.0157	6316.2209	6317.9149	Llegada
6316.2209	3	0.3636	15.1754	0.2549	17.7715	6331.3963	6317.9149	Salida
6317.9149	2	-------	-------	-------	-------	6331.3963	6329.8330	Salida
6329.8330	1	-------	-------	-------	-------	6331.3963	6333.9924	Llegada
6331.3963	2	0.2828	18.9433	0.8136	2.6816	6350.3397	6333.9924	Salida
6333.9924	1	-------	-------	-------	-------	6350.3397	6334.0780	Salida
6334.0780	0	-------	-------	-------	-------	6350.3397	-------	Llegada
6350.3397	1	0.8726	2.0445	0.5879	6.9057	6352.3842	6357.2453	Llegada
6352.3842	2	0.9587	0.6330	0.2270	19.2754	6353.0172	6357.2453	Llegada
6353.0172	3	0.2195	22.7438	0.8587	1.9806	6375.7610	6354.9977	Salida
6354.9977	2	-------	-------	-------	-------	6375.7610	6357.2453	Salida
6357.2453	1	-------	-------	-------	-------	6375.7610	6371.6596	Salida
6371.6596	0	-------	-------	-------	-------	6375.7610	-------	Llegada
6375.7610	1	0.1842	25.3784	0.2202	19.6700	6401.1394	6395.4310	Salida
6395.4310	0	-------	-------	-------	-------	6401.1394	-------	Llegada
6401.1394	1	0.6552	6.3422	0.6156	6.3066	6407.4816	6407.4460	Salida
6407.4460	0	-------	-------	-------	-------	6407.4816	-------	Llegada
6407.4816	1	0.8161	3.0476	0.5731	7.2377	6410.5292	6414.7193	Llegada
6410.5292	2	0.6962	5.4321	0.8376	2.3037	6415.9613	6412.8329	Salida
6412.8329	1	-------	-------	-------	-------	6415.9613	6414.7193	Salida
6414.7193	0	-------	-------	-------	-------	6415.9613	-------	Llegada
6415.9613	1	0.9089	1.4330	0.9524	0.6340	6417.3943	6416.5953	Salida
6416.5953	0	-------	-------	-------	-------	6417.3943	-------	Llegada
6417.3943	1	0.0866	36.6911	0.3838	12.4507	6454.0854	6429.8450	Salida
6429.8450	0	-------	-------	-------	-------	6454.0854	-------	Llegada
6454.0854	1	0.6613	6.2039	0.7004	4.6296	6460.2893	6458.7150	Salida
6458.7150	0	-------	-------	-------	-------	6460.2893	-------	Llegada
6460.2893	1	0.8745	2.0115	0.1826	22.1035	6462.3008	6482.3928	Llegada
6462.3008	2	0.2792	19.1396	0.7026	4.5893	6481.4404	6466.8901	Salida
6466.8901	1	-------	-------	-------	-------	6481.4404	6482.3928	Llegada
6481.4404	2	0.6486	6.4943	0.9767	0.3069	6487.9348	6481.7474	Salida
6481.7474	1	-------	-------	-------	-------	6487.9348	6482.3928	Salida
6482.3928	0	-------	-------	-------	-------	6487.9348	-------	Llegada
6487.9348	1	0.9342	1.0216	0.0122	57.2902	6488.9564	6545.2250	Llegada
6488.9564	2	0.2315	21.9459	0.2170	19.8624	6510.9022	6508.8188	Salida
6508.8188	1	-------	-------	-------	-------	6510.9022	6545.2250	Llegada
6510.9022	2	0.8258	2.8711	0.1041	29.4106	6513.7733	6540.3128	Llegada
6513.7733	3	0.8049	3.2557	0.7845	3.1556	6517.0290	6516.9289	Salida
6516.9289	2	-------	-------	-------	-------	6517.0290	6540.3128	Llegada
6517.0290	3	0.3311	16.5789	0.0244	48.2580	6533.6079	6540.3128	Llegada
6533.6079	4	0.6432	6.6203	0.5153	8.6192	6540.2283	6540.3128	Llegada
6540.2283	5	0.2447	21.1185	-------	-------	6561.3467	6540.3128	Salida
6540.3128	4	-------	-------	0.2984	15.7227	6561.3467	6542.2271	Salida
6542.2271	3	-------	-------	-------	-------	6561.3467	6545.2250	Salida
6545.2250	2	-------	-------	-------	-------	6561.3467	6556.0355	Salida
6556.0355	1	-------	-------	-------	-------	6561.3467	6565.2871	Llegada
6561.3467	2	0.1309	30.4979	0.0608	36.4035	6591.8446	6565.2871	Salida
6565.2871	1	-------	-------	-------	-------	6591.8446	6597.7502	Llegada
6591.8446	2	0.8714	2.0642	0.8271	2.4678	6593.9088	6594.3124	Llegada
6593.9088	3	0.8984	1.6071	0.7803	3.2246	6595.5159	6594.3124	Salida
6594.3124	2	-------	-------	-------	-------	6595.5159	6597.1335	Llegada
6595.5159	3	0.7795	3.7365	0.9850	0.1960	6599.2524	6595.7120	Salida
6595.7120	2	-------	-------	-------	-------	6599.2524	6597.1335	Salida
6597.1335	1	-------	-------	-------	-------	6599.2524	6597.7502	Salida
6597.7502	0	-------	-------	-------	-------	6599.2524	-------	Llegada
6599.2524	1	0.1641	27.1111	0.4408	10.6500	6626.3635	6609.9024	Salida
6609.9024	0	-------	-------	-------	-------	6626.3635	-------	Llegada
6626.3635	1	0.6854	5.6659	0.0386	42.3150	6632.0294	6668.6785	Llegada
6632.0294	2	0.6234	7.0883	0.9646	0.4689	6639.1177	6632.4983	Salida
6632.4983	1	-------	-------	-------	-------	6639.1177	6668.6785	Llegada
6639.1177	2	0.7411	4.4935	0.2720	16.9256	6643.6112	6656.0433	Llegada
6643.6112	3	0.9412	0.9083	0.6753	5.1037	6644.5195	6648.7150	Llegada
6644.5195	4	0.2842	18.8717	0.1728	22.8253	6663.3913	6648.7150	Salida
6648.7150	3	-------	-------	-------	-------	6663.3913	6656.0433	Salida
6656.0433	2	-------	-------	-------	-------	6663.3913	6667.3448	Llegada
6663.3913	3	0.8923	1.7093	0.1100	28.6961	6665.1006	6667.3448	Llegada
6665.1006	4	0.2769	19.2628	0.6972	4.6891	6684.3634	6667.3448	Salida
6667.3448	3	-------	-------	-------	-------	6684.3634	6668.6785	Salida
6668.6785	2	-------	-------	-------	-------	6684.3634	6669.7897	Salida
6669.7897	1	-------	-------	-------	-------	6684.3634	6692.0873	Llegada
6684.3634	2	0.8945	1.6730	0.6080	6.4685	6686.0363	6690.8319	Llegada
6686.0363	3	0.7216	4.8940	0.5376	8.0676	6690.9303	6690.8319	Salida
6690.8319	2	-------	-------	-------	-------	6690.9303	6692.0873	Llegada
6690.9303	3	0.1233	31.3976	0.9663	0.4460	6722.3279	6691.3763	Salida
6691.3763	2	-------	-------	-------	-------	6722.3279	6692.0873	Salida
6692.0873	1	-------	-------	-------	-------	6722.3279	6694.1040	Salida
6694.1040	0	-------	-------	-------	-------	6722.3279	-------	Llegada
6722.3279	1	0.8360	2.6870	0.2542	17.8046	6725.0149	6740.1325	Llegada
6725.0149	2	0.0271	54.1427	0.7074	4.4995	6779.1576	6729.5144	Salida
6729.5144	1	-------	-------	-------	-------	6779.1576	6740.1325	Salida
6740.1325	0	-------	-------	-------	-------	6779.1576	-------	Llegada
6779.1576	1	0.0813	37.6419	0.9255	1.0070	6816.7995	6780.1645	Salida
6780.1645	0	-------	-------	-------	-------	6816.7995	-------	Llegada
6816.7995	1	0.4877	10.7693	0.8608	1.9484	6827.5688	6818.7479	Salida
6818.7479	0	-------	-------	-------	-------	6827.5688	-------	Llegada
6827.5688	1	0.9105	1.4064	0.6518	5.5636	6828.9752	6833.1324	Llegada
6828.9752	2	0.3016	17.9805	0.5959	6.7295	6846.9557	6833.1324	Salida
6833.1324	1	-------	-------	-------	-------	6846.9557	6835.7047	Salida
6835.7047	0	-------	-------	-------	-------	6846.9557	-------	Llegada
6846.9557	1	0.6904	5.5570	0.9250	1.0136	6852.5127	6847.9692	Salida
6847.9692	0	-------	-------	-------	-------	6852.5127	-------	Llegada
6852.5127	1	0.5605	8.6840	0.4316	10.9248	6861.1967	6863.4375	Llegada
6861.1967	2	0.1970	24.3691	0.5017	8.9658	6885.5658	6863.4375	Salida
6863.4375	1	-------	-------	-------	-------	6885.5658	6870.1626	Salida
6870.1626	0	-------	-------	-------	-------	6885.5658	-------	Llegada
6885.5658	1	0.1069	33.5446	0.4812	9.5097	6919.1104	6895.0755	Salida
6895.0755	0	-------	-------	-------	-------	6919.1104	-------	Llegada
6919.1104	1	0.6745	5.9066	0.9992	0.0111	6925.0170	6919.1214	Salida
6919.1214	0	-------	-------	-------	-------	6925.0170	-------	Llegada
6925.0170	1	0.5912	7.8849	0.9514	0.6479	6932.9018	6925.6649	Salida
6925.6649	0	-------	-------	-------	-------	6932.9018	-------	Llegada
6932.9018	1	0.6963	5.4288	0.4856	9.3900	6938.3306	6942.2918	Llegada
6938.3306	2	0.5594	8.7138	0.4180	11.3410	6947.0444	6942.2918	Salida
6942.2918	1	-------	-------	-------	-------	6947.0444	6949.6716	Llegada
6947.0444	2	0.0233	56.4157	0.6827	4.9625	7003.4601	6949.6716	Salida
6949.6716	1	-------	-------	-------	-------	7003.4601	6952.0069	Salida
6952.0069	0	-------	-------	-------	-------	7003.4601	-------	Llegada
7003.4601	1	0.3842	14.3479	0.8593	1.9720	7017.8080	7005.4321	Salida
7005.4321	0	-------	-------	-------	-------	7017.8080	-------	Llegada
7017.8080	1	0.9369	0.9778	0.4113	11.5499	7018.7858	7029.3579	Llegada
7018.7858	2	0.5667	8.5193	0.0182	52.0795	7027.3051	7029.3579	Llegada
7027.3051	3	0.3368	16.3259	0.0544	37.8404	7043.6311	7029.3579	Salida
7029.3579	2	-------	-------	-------	-------	7043.6311	7065.1455	Llegada
7043.6311	3	0.8790	1.9342	0.2473	18.1653	7045.5653	7061.7964	Llegada
7045.5653	4	0.7063	5.2165	0.1806	22.2487	7050.7819	7061.7964	Llegada
7050.7819	5	0.8432	2.5587	-------	-------	7053.3406	7061.7964	Llegada
7053.3406	6	0.3967	13.8697	-------	-------	7067.2103	7061.7964	Salida
7061.7964	5	-------	-------	0.1056	29.2254	7067.2103	7061.7964	Salida
7061.7964	4	-------	-------	0.4037	11.7931	7067.2103	7065.1455	Salida
7065.1455	3	-------	-------	-------	-------	7067.2103	7067.8140	Llegada
7067.2103	4	0.8282	2.8271	0.3026	15.5400	7070.0374	7067.8140	Salida
7067.8140	3	-------	-------	-------	-------	7070.0374	7070.8653	Llegada
